group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
3,Data Schema Mismatch,(A or B).output vs AB.output,Loose,(A or B).output ↔ AB.output (similarity>0),A.out:significant_wave_height # m; stokes_drift_surface_u # m s^-1; stokes_drift_surface_v # m s^-1; stokes_drift_profile_parameters # e-folding depth / inverse scale m^-1; wave_modified_stress_to_ocean # n m^-2 water-side stress factor; wave_breaking_tke_flux # w m^-2; spectral_density # m^2 hz^-1 per direction bin | B.out:sea_surface_temperature # °c; sea_surface_salinity # psu; surface_current_u # m s^-1; surface_current_v # m s^-1; mixed_layer_depth # m; sea_ice_concentration # 0-1 if lim enabled; surface_stress_to_atmosphere # n m^-2 diagnostic; may differ from water-side stress; wave-aware diagnostics e.g.; contribution of stokes-coriolis forcing; tke budgets,,coupled history of wave; ocean exchange fields per coupling interval,max=0.10,Match,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
3,Data Schema Mismatch,A.output,Loose,A.output ↔ B.input (≥1),significant_wave_height # m; stokes_drift_surface_u # m s^-1; stokes_drift_surface_v # m s^-1; stokes_drift_profile_parameters # e-folding depth / inverse scale m^-1; wave_modified_stress_to_ocean # n m^-2 water-side stress factor; wave_breaking_tke_flux # w m^-2; spectral_density # m^2 hz^-1 per direction bin,stokes_drift_surface_u # m s^-1; stokes_drift_surface_v # m s^-1; stokes_profile_scale # m^-1; inverse depth scale for stokes drift profile; wave_modified_stress_to_ocean # n m^-2 ratio or absolute water-side stress; wave_breaking_tke_flux # w m^-2; sea_ice_concentration # 0-1 from wave / ice system or external forcing; standard atmospheric forcing heat; freshwater; momentum; standard surface forcing plus wave-induced fields from a spectral wave model ecwam when wave coupling is active; provides surface stokes drift; parameters for the vertical stokes drift profile; sea-state dependent water-side stress; breaking-wave tke flux used as upper boundary conditions in nemo.; surface wind stress; heat / freshwater fluxes e.g.; era-interim; runoff; restoring fields; sea-ice fields if lim is enabled,,stokes_drift_surface_u # m s^-1 ↔ stokes_drift_surface_u # m s^-1 (1.00); stokes_drift_surface_v # m s^-1 ↔ stokes_drift_surface_u # m s^-1 (1.00); stokes_drift_profile_parameters # e-folding depth / inverse scale m^-1 ↔ inverse depth scale for stokes drift profile (0.67); wave_modified_stress_to_ocean # n m^-2 water-side stress factor ↔ wave_modified_stress_to_ocean # n m^-2 ratio or absolute water-side stress (0.62); wave_breaking_tke_flux # w m^-2 ↔ wave_breaking_tke_flux # w m^-2 (1.00),Match,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
3,Data Schema Mismatch,B.output,Loose,B.output ↔ A.input (≥1),sea_surface_temperature # °c; sea_surface_salinity # psu; surface_current_u # m s^-1; surface_current_v # m s^-1; mixed_layer_depth # m; sea_ice_concentration # 0-1 if lim enabled; surface_stress_to_atmosphere # n m^-2 diagnostic; may differ from water-side stress; wave-aware diagnostics e.g.; contribution of stokes-coriolis forcing; tke budgets,wind_u10 # m s^-1; wind_v10 # m s^-1; sea_ice_concentration # 0-1 optional; attenuation; drag regime; surface_current_u # m s^-1 optional; from ocean model; surface_current_v # m s^-1 optional; atmospheric winds; ice fields; optional ocean / ice modifiers; optional surface currents; sea-ice fraction for wave-current; wave-ice effects in coupled mode e.g.; ifs-ecwam-nemo framework .; 10 m wind u10; v10; sea-ice concentration attenuation; drag regime selection; bathymetry; coastlines,,surface_current_u # m s^-1 ↔ surface_current_u # m s^-1 optional (0.90); surface_current_v # m s^-1 ↔ surface_current_v # m s^-1 optional (0.90),Match,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
3,Data Synchronization,data_synchronization,Loose,Pattern-graded requirement,"wave outputs are written or passed via coupler at each coupling interval, may be time-interpolated to ocean model time steps.","in forced mode, ecwam-derived fields are read from offline archives era-interim based . in coupled mode, fluxes, wave fields are exchanged via the coupler or single executable at each coupling interval.","file / coupler-based, lagged exchange no in-memory sync",Loose requires at least one declaration of synchronization.,Match,INTENDED,Synchronization Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
3,Dimensionality Mismatch,dimensionality,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),2d spatial + 2d spectral frequency × direction,3d,,A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Mismatch,INTENDED,Dimensionality Compatibility,InformationLevel,Information,Deterministic,Mismatch,Deterministic check: A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Aggregate or disaggregate the exchanged variable to the dimensionality required by the receiving model.,True
3,Distribution Version Mismatch,distribution_version,Loose,Pattern-graded similarity/equality,cy38r1,v3.4 orca1l42 + lim2 configuration,,A↔B token-sim=0.00 (> 0.00),Mismatch,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
3,Error Handling Mismatch,error_handling,Loose,Pattern-graded requirement,"built-in diagnostics, stability checks in spectral space, flags for unphysical energy growth, numerical instabilities.","diagnostics for cfl stability, nans, spurious velocities, support for regular restart files, logging of failures in vertical mixing, surface boundary conditions.",,Both A and B or AB canonical required.,Match,INTENDED,Error-Handling Compatibility,RuntimeLevel,Computational,LLMAssisted,Match,,,True
3,Execution Constraint Mismatch,execution_constraints,Loose,Pattern-graded requirement,"when coupled, fields must be interpolated from the wave grid e.g., 1.5° global to the ocean or atmospheric grid e.g., orca1 for nemo . care is required near coasts, ice edges where land-sea / ice masks differ.","when coupled to ecwam, ifs, ensure consistent coupling interval e.g., 3 h , grid remapping. wave-related fields must be applied at the top level, correctly averaged over its thickness to avoid over / under-mixing.","coordinate coupling interval e.g., hourly-3-hourly , remap grids as needed, no requirement for same timestep",Loose requires at least one side (or AB) to declare this.,Match,INTENDED,Execution Ordering Compatibility,RuntimeLevel,Engineering,Deterministic,Match,Deterministic check: Loose requires at least one side (or AB) to declare this.,No adaptation required.,True
3,Execution Instruction Gap,execution_instructions,Loose,Require A or B,"configure spectral, spatial grids, physics options, boundary conditions. run with wind forcing e.g., ecmwf analyses or forecasts , grid configuration, time step settings. when coupled, ecwam is called from the coupler or atmospheric model with tight time stepping to provide sea surface roughness, wave-related fields.","configure via namelists domain, physics options, forcing files . compile nemo with appropriate cpp keys e.g., wave-related physics, lim2 . supply grid, bathymetry, forcing, initial condition files. for wave-aware runs, enable reading of ecwam wave fields or coupling interface, specify how they enter the surface boundary conditions.",,At least one side must provide.,Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
3,File Format Mismatch,file_formats,Loose,Presence required,,,,Neither provides metadata.,Missing,INTENDED,Data Format Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Neither provides metadata.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Hardware Resource Mismatch,hardware_specification_and_requirements,Loose,Pattern-graded similarity/equality,hpc or workstation global multi-decadal hindcasts typically on hpc,parallel hpc cluster for global multi-decadal runs,,A↔B token-sim=0.33 (> 0.00),Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
3,Implementation Verification Gap,implementation_verification (A),Loose,Presence required,"benchmarked against buoy, satellite observations, used operationally in ecmwf’s integrated forecasting system ifs , era-interim reanalysis.; standard diagnostics comparing significant wave height, mean period against buoys, altimeters, consistency checks on stress, tke flux magnitudes under typical wind speeds.",,,A provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides metadata,No adaptation required.,False
3,Implementation Verification Gap,implementation_verification (B),Loose,Presence required,"reference configurations, test cases supplied with nemo, breivik et al. 2015 provide additional verification for wave-aware physics via multi-experiment comparison.; compared with observations, reanalyses en3, oi_v2 sst, oras4 . wave-aware runs show reduced sst, subsurface temperature biases, particularly in the extratropics.",,,B provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides metadata,No adaptation required.,False
3,Landing Page Gap,landing_page (A),Loose,Presence required,"https, / / www.ecmwf.int / en / research / modelling-and-prediction / wave-model",,,A provides landing page,Match,INTENDED,(auxiliary) Landing Page Gap / landing_page (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides landing page,No adaptation required.,False
3,Landing Page Gap,landing_page (B),Loose,Presence required,"https, / / www.nemo-ocean.eu /",,,B provides landing page,Match,INTENDED,(auxiliary) Landing Page Gap / landing_page (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides landing page,No adaptation required.,False
3,Latency Expectation Mismatch,latency_expectations,Loose,Pattern-graded requirement,typically produces coupling fields at 1-3-hourly cadence.,typical field exchange hourly-3-hourly when used in ab configurations.,exchange at coarse cadence hourly-3-hourly typical,Loose requires at least one side (or AB) to declare this.,Match,INTENDED,Latency Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
3,License Incompatibility,license,Loose,Pattern-graded requirement,"ecmwf license non-commercial research use, subject to ecmwf data policy",cecill-c nemo core,,A↔B token-sim=0.00 (> 0.00),Mismatch,INTENDED,License Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
3,Operating Environment Mismatch,operating_system,Loose,Declared operating systems must overlap,,,,Operating system not declared on one or both sides.,Missing,INTENDED,Operating Environment Compatibility,RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: Operating system not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Parallel Execution Incompatibility,parallel_execution,Loose,Pattern-graded requirement,true,true,co-run or sequential per coupling cycle,Loose requires at least one side (or AB) to declare this.,Match,INTENDED,Execution Constraint Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
3,Programming Language Incompatibility,programming_language,Loose,Pattern-graded similarity/equality,fortran,fortran 90,,A↔B token-sim=0.50 (> 0.00),Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
3,Semantic Mismatch,Assumptions,Loose,Coverage threshold ≥ 0.50,"linear wave theory with parameterized source / sink terms; spectral representation in frequency-direction space; waves forced primarily by 10 m winds, dissipation via breaking, bottom friction; sea-state dependent drag formulation for air-sea momentum flux","boussinesq, hydrostatic primitive equations on a structured grid e.g., orca .; turbulence closures based on gls / tke schemes, additional empirical deep mixing etau may be applied.; surface boundary conditions combine air-sea fluxes and, in wave-aware runs, ecwam-derived stress, tke flux, stokes drift.; weak relaxation toward climatology at depth in some configurations.","components expose required variables drift, stress, fluxes, currents, sea-ice; cadence allows lagged feedback without every-step sync; units, sign conventions, grids can be harmonized remapping as needed","A→AB:0.00 (covered: —) | B→AB:0.14 (covered: be, drift, stress) | A∪B→AB:0.14 (covered: be, drift, stress) | uncovered_AB: allows, cadence, can, conventions, currents, every, expose, feedback, grids, harmonized, lagged, needed, remapping, required, sign, step, sync, units, without",Mismatch,INTENDED,Assumption Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
3,Semantic Mismatch,Description,Loose,Coverage threshold ≥ 0.50,"a third-generation spectral wave model developed by ecmwf to simulate surface gravity waves. it solves the wave action balance equation in frequency-direction space, computes the evolution of the wave spectrum, including energy input from wind, nonlinear interactions, dissipation by whitecapping, bottom friction, depth-induced breaking. in the breivik et al. 2015 configuration, ecwam provides stokes drift, water-side stress, turbulent kinetic energy tke flux to nemo.; growth, dissipation, nonlinear interaction coefficients, spectral discretization controls; atmospheric winds, ice fields, optional ocean / ice modifiers; optional surface currents, sea-ice fraction for wave-current, wave-ice effects in coupled mode e.g., ifs-ecwam-nemo framework .","a state-of-the-art ocean general circulation model for simulating the global ocean, including thermohaline circulation, upper-ocean mixing, sea ice. in the wave-aware configuration of breivik et al. 2015 , nemo ingests stokes drift, sea-state dependent water-side stress, wave-breaking turbulent kinetic energy tke flux from ecwam to represent surface wave effects on currents, mixing.; mixing, drag, coupling controls e.g., etau, langmuir, wave-related switches; standard surface forcing plus wave-induced fields from a spectral wave model ecwam when wave coupling is active; provides surface stokes drift, parameters for the vertical stokes drift profile, sea-state dependent water-side stress, breaking-wave tke flux used as upper boundary conditions in nemo.","a conceptual loose-coupling plan between a spectral wave model, an ocean circulation model. wave fields e.g., stokes drift, wave-modified stress, breaking-induced tke flux are provided to the ocean, the ocean can return surface currents, sea-ice fraction to the wave model. exchanges occur via files or a coupler at a coarse cadence no in-memory synchronization .; provides stokes_drift, wave-modified stress, wave-breaking tke flux to the ocean; provides surface currents, sea-ice concentration back to the wave model optional","A→AB:0.35 (covered: breaking, currents, drift, fraction, induced, optional, provides, spectral, stokes, stress, tke, wave) | B→AB:0.35 (covered: breaking, circulation, coupling, currents, drift, induced, provides, spectral, stokes, stress, tke, wave) | A∪B→AB:0.41 (covered: breaking, circulation, coupling, currents, drift, fraction, induced, optional, provides, spectral, stokes, stress, tke, wave) | uncovered_AB: are, back, between, cadence, can, coarse, concentration, conceptual, coupler, files, loose, memory, modified, no, occur, plan, provided, return, synchronization, via",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Description,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.35 (covered: breaking, currents, drift, fraction, induced, optional, provides, spectral, stokes, stress, tke, wave) | B→AB:0.35 (covered: breaking, circulation, coupling, currents, drift, induced, provides, spectral, stokes, stress, tke, wave) | A∪B→AB:0.41 (covered: breaking, circulation, coupling, currents, drift, fraction, induced, optional, provides, spectral, stokes, stress, tke, wave) | uncovered_AB: are, back, between, cadence, can, coarse, concentration, conceptual, coupler, files, loose, memory, modified, no, occur, plan, provided, return, synchronization, via",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
3,Semantic Mismatch,Keywords,Loose,Coverage threshold ≥ 0.50,wave modeling; spectral wave model; stokes drift; wind-wave interaction; wave-current interaction; surface roughness; sea-state dependent stress; tke flux from breaking waves,ocean circulation; mixed layer dynamics; stokes drift; sea-state dependent stress; wave-ocean coupling; tke flux; stokes-coriolis force,wave-ocean coupling; stokes drift; sea-state dependent stress; upper-ocean mixing; netcdf exchange; coupler,"A→AB:0.55 (covered: dependent, drift, state, stokes, stress, wave) | B→AB:0.64 (covered: coupling, dependent, drift, state, stokes, stress, wave) | A∪B→AB:0.64 (covered: coupling, dependent, drift, state, stokes, stress, wave) | uncovered_AB: coupler, mixing, netcdf, upper",Match,INTENDED,(auxiliary) Semantic Mismatch / Keywords,PatternAgnostic,Domain,Deterministic,Match,"Deterministic check: A→AB:0.55 (covered: dependent, drift, state, stokes, stress, wave) | B→AB:0.64 (covered: coupling, dependent, drift, state, stokes, stress, wave) | A∪B→AB:0.64 (covered: coupling, dependent, drift, state, stokes, stress, wave) | uncovered_AB: coupler, mixing, netcdf, upper",No adaptation required.,False
3,Semantic Mismatch,Model Type,Loose,Coverage threshold ≥ 0.50,mechanistic,mechanistic,mechanistic intended,A→AB:1.00 (covered: mechanistic) | B→AB:1.00 (covered: mechanistic) | A∪B→AB:1.00 (covered: mechanistic) | uncovered_AB: —,Match,INTENDED,(auxiliary) Semantic Mismatch / Model Type,PatternAgnostic,Domain,Deterministic,Match,Deterministic check: A→AB:1.00 (covered: mechanistic) | B→AB:1.00 (covered: mechanistic) | A∪B→AB:1.00 (covered: mechanistic) | uncovered_AB: —,No adaptation required.,False
3,Semantic Mismatch,Model Version,Loose,A or B must equal AB exactly,cy38r1 as used in breivik et al. 2015; 2015; v3.4,v3.4 configuration used in breivik et al. 2015; 2015; cy38r1,cy38r1; v3.4,A==AB:×; B==AB:×,Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Model Version,PatternAgnostic,Domain,Deterministic,Mismatch,Deterministic check: A==AB:×; B==AB:×,Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
3,Semantic Mismatch,Purpose & Pattern,Loose,Coverage threshold ≥ 0.50,"simulate the ocean surface wave spectrum, provide wave-induced parameters for air-sea, wave-ocean interaction; standalone wave model, optionally coupled via flux / field exchange to atmosphere and / or ocean models","simulate 3d ocean currents, temperature, salinity, mixing, sea ice, with optional wave-aware upper-ocean physics; modular ocean core with optional coupling to waves, atmosphere via flux, field exchange","simulate bidirectional interactions between waves, ocean mixing / circulation; modular integration of wave model with ocean model via file / coupler exchange; loose","A→AB:0.21 (covered: simulate, via, wave) | B→AB:0.43 (covered: mixing, modular, simulate, via, wave, waves) | A∪B→AB:0.43 (covered: mixing, modular, simulate, via, wave, waves) | uncovered_AB: between, bidirectional, circulation, coupler, file, integration, interactions, loose",Mismatch,INTENDED,Purpose Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
3,Semantic Mismatch,Scope,Loose,Coverage threshold ≥ 0.50,"global, regional surface wave dynamics","global, regional ocean basins",regional or global upper-ocean systems influenced by surface waves,"A→AB:0.33 (covered: global, regional) | B→AB:0.33 (covered: global, regional) | A∪B→AB:0.33 (covered: global, regional) | uncovered_AB: influenced, systems, upper, waves",Mismatch,INTENDED,Scope Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
3,Semantic Mismatch,Title,Loose,Coverage threshold ≥ 0.50,"ecwam, ecmwf wave model; wave_model_parameters; øyvind breivik","nemo, nucleus for european modelling of the ocean; nemo_config_parameters; jean-marc molines; øyvind breivik",user-defined coupled ocean-surface wave modeling framework; stokes_drift_surface_u; stokes_drift_surface_v; stokes_profile_scale; wave_modified_stress_to_ocean; wave_breaking_tke_flux; surface_current_u; surface_current_v; sea_ice_concentration,"A→AB:0.08 (covered: wave) | B→AB:0.00 (covered: —) | A∪B→AB:0.08 (covered: wave) | uncovered_AB: breaking, concentration, current, drift, modeling, modified, profile, scale, stokes, stress, tke",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Title,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.08 (covered: wave) | B→AB:0.00 (covered: —) | A∪B→AB:0.08 (covered: wave) | uncovered_AB: breaking, concentration, current, drift, modeling, modified, profile, scale, stokes, stress, tke",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
3,Software Environment Mismatch,software_specification_and_requirements,Loose,Pattern-graded similarity/equality,"fortran compiler, netcdf i / o, mpi, ecmwf wave physics libraries; 10 m wind u10, v10; sea-ice concentration attenuation, drag regime selection; bathymetry, coastlines","mpi, netcdf, parallel decomposition libraries e.g., metis / parmetis , optional coupler support; surface wind stress, heat / freshwater fluxes e.g., era-interim; runoff, restoring fields; sea-ice fields if lim is enabled","netcdf i / o, optional coupler e.g., oasis-mct , regridding tools",A↔B token-sim=0.14 (> 0.00),Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
3,Source Code Availability Gap,availability_of_source_code (A),Loose,Presence required,,,,A provides metadata,Missing,INTENDED,(auxiliary) Source Code Availability Gap / availability_of_source_code (A),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: A provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
3,Source Code Availability Gap,availability_of_source_code (B),Loose,Optional at this pattern,,,,Optional.,Match,INTENDED,(auxiliary) Source Code Availability Gap / availability_of_source_code (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: Optional.,No adaptation required.,False
3,Spatial Coverage Mismatch,spatial_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),global or regional ocean surface,"global ocean or regional subdomains e.g., orca1 global configuration",,A<->B token-sim=0.40 (>0 means aligned),Match,INTENDED,(auxiliary) Spatial Coverage Mismatch / spatial_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.40 (>0 means aligned),No adaptation required.,False
3,Spatial Resolution Mismatch,spatial_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),"typically 1.0°-1 / 4° 1.0° in era-interim configuration, 1.5° in coupled seasonal runs","typically 1° for orca1 global, uppermost level thickness ~10 m, finer possible in regional setups",,A<->B token-sim=0.05 (>0 means aligned),Match,INTENDED,Spatial Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.05 (>0 means aligned),No adaptation required.,True
3,Temporal Coverage Mismatch,temporal_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),"days to multiple decades e.g., 1979-2009 hindcasts","multi-decadal to centennial simulations e.g., 1979-2009 integrations",,A<->B token-sim=0.11 (>0 means aligned),Match,INTENDED,(auxiliary) Temporal Coverage Mismatch / temporal_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.11 (>0 means aligned),No adaptation required.,False
3,Temporal Resolution Mismatch,time_steps_temporal_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),"hourly to 3-hourly e.g., 3-hourly coupling fields","internal time step ~3600 s, output daily to monthly, coupling interval ~3 h when coupled",,A<->B token-sim=0.09 (>0 means aligned),Match,INTENDED,Temporal Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.09 (>0 means aligned),No adaptation required.,True
3,Unit Mismatch,A.output(stokes_drift_profile_parameters # e-folding depth / inverse scale m^-1) -> B.input(inverse depth scale for stokes drift profile),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Unit Mismatch,A.output(stokes_drift_surface_u # m s^-1) -> B.input(stokes_drift_surface_u # m s^-1),Loose,Both sides must declare a unit for the exchanged variable,,As indicated inline,,Unit not declared on one or both sides.,Missing,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
3,Unit Mismatch,A.output(stokes_drift_surface_v # m s^-1) -> B.input(stokes_drift_surface_u # m s^-1),Loose,Both sides must declare a unit for the exchanged variable,,As indicated inline,,Unit not declared on one or both sides.,Missing,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
