group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
2,Data Schema Mismatch,(A or B).output vs AB.output,Loose,(A or B).output ↔ AB.output (similarity>0),A.out:ice_draft_geometry; grounding_line_position; ice_thickness; volume_above_flotation | B.out:melt_rate; ocean_velocity; temperature; salinity,,grounding_line_position; melt_rate; ice_thickness; ocean_temperature; ocean_velocity,max=0.72,Match,INTEGRATED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
2,Data Schema Mismatch,A.output,Loose,A.output ↔ B.input (≥1),ice_draft_geometry; grounding_line_position; ice_thickness; volume_above_flotation,ice_draft_geometry; grounding_line_position; ice geometry from mismip+ runs; ice geometry for ocean cavity model,,ice_draft_geometry ↔ ice_draft_geometry (1.00); grounding_line_position ↔ grounding_line_position (1.00),Match,INTEGRATED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
2,Data Schema Mismatch,B.output,Loose,B.output ↔ A.input (≥1),melt_rate; ocean_velocity; temperature; salinity,melt_rate; sub-shelf melt-rate fields from isomip+; sub-shelf melt rates used as forcing,,melt_rate ↔ melt_rate (1.00),Match,INTEGRATED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
2,Data Synchronization,data_synchronization,Loose,Pattern-graded requirement,,,"ice, ocean fields exchanged at coupling step",Loose requires at least one declaration of synchronization.,Match,INTEGRATED,Synchronization Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
2,Dimensionality Mismatch,dimensionality,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),2d or 3d,3d,"2d ice, 3d ocean",A<->B token-sim=0.50 (>0 means aligned),Match,INTEGRATED,Dimensionality Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.50 (>0 means aligned),No adaptation required.,True
2,Distribution Version Mismatch,distribution_version,Loose,Pattern-graded similarity/equality,2016.1,2016.1,2016.1,A↔B token-sim=1.00 (> 0.00),Match,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,Error Handling Mismatch,error_handling,Loose,Pattern-graded requirement,"model-specific logs, checks",restart strategies for numerical instability,component models responsible for internal checks,Both A and B or AB canonical required.,Match,INTEGRATED,Error-Handling Compatibility,RuntimeLevel,Computational,LLMAssisted,Match,,,True
2,Execution Constraint Mismatch,execution_constraints,Loose,Pattern-graded requirement,,,fixed interval coupling,Loose requires at least one side (or AB) to declare this.,Match,INTEGRATED,Execution Ordering Compatibility,RuntimeLevel,Engineering,Deterministic,Match,Deterministic check: Loose requires at least one side (or AB) to declare this.,No adaptation required.,True
2,Execution Instruction Gap,execution_instructions,Loose,Require A or B,"initialize, apply prescribed melt forcing, run forward","initialize from t / s fields, apply geometry, integrate",,At least one side must provide.,Match,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,File Format Mismatch,file_formats,Loose,Pattern-graded similarity/equality,netcdf,netcdf,,A↔B token-sim=1.00 (> 0.00),Match,INTEGRATED,Data Format Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A↔B token-sim=1.00 (> 0.00),No adaptation required.,True
2,Hardware Resource Mismatch,hardware_specification_and_requirements,Loose,Pattern-graded similarity/equality,workstation to hpc,hpc recommended,hpc cluster recommended,A↔B token-sim=0.33 (> 0.00),Match,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,Implementation Verification Gap,implementation_verification (A),Loose,Presence required,"consensus steady-state & perturbation behavior; compared with multi-model ensemble, analytical expectations",,,A provides metadata,Match,INTEGRATED,(auxiliary) Implementation Verification Gap / implementation_verification (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides metadata,No adaptation required.,False
2,Implementation Verification Gap,implementation_verification (B),Loose,Presence required,multi-model plume agreement; compared to baseline steady-state plume results,,,B provides metadata,Match,INTEGRATED,(auxiliary) Implementation Verification Gap / implementation_verification (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides metadata,No adaptation required.,False
2,Landing Page Gap,landing_page (A),Loose,Presence required,"https, / / www.geosci-model-dev.net / 9 / 2471 / 2016 /",,,A provides landing page,Match,INTEGRATED,(auxiliary) Landing Page Gap / landing_page (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides landing page,No adaptation required.,False
2,Landing Page Gap,landing_page (B),Loose,Presence required,"https, / / www.geosci-model-dev.net / 9 / 2471 / 2016 /",,,B provides landing page,Match,INTEGRATED,(auxiliary) Landing Page Gap / landing_page (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides landing page,No adaptation required.,False
2,Latency Expectation Mismatch,latency_expectations,Loose,Pattern-graded requirement,,,"low, annual exchange",Loose requires at least one side (or AB) to declare this.,Match,INTEGRATED,Latency Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
2,License Incompatibility,license,Loose,Pattern-graded requirement,open experimental protocol,open experimental protocol,,A↔B token-sim=1.00 (> 0.00),Match,INTEGRATED,License Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,Operating Environment Mismatch,operating_system,Loose,Declared operating systems must overlap,,,,Operating system not declared on one or both sides.,Missing,INTEGRATED,Operating Environment Compatibility,RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: Operating system not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
2,Parallel Execution Incompatibility,parallel_execution,Loose,Pattern-graded requirement,true,true,true,Loose requires at least one side (or AB) to declare this.,Match,INTEGRATED,Execution Constraint Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
2,Programming Language Incompatibility,programming_language,Loose,Pattern-graded similarity/equality,fortran; c++; python,fortran; c++,fortran; c++; python,A↔B token-sim=0.67 (> 0.00),Match,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,Semantic Mismatch,Assumptions,Loose,Coverage threshold ≥ 0.50,"models may use ssa, sia, hybrid, or full-stokes formulations; fixed bedrock geometry, accumulation / precipitation fields; prescribed basal friction law, ice rheology from protocol; synthetic idealized ice-shelf configuration","ice draft geometry supplied externally from mismip+; no atmospheric or sea-ice processes; far-field temperature / salinity restoring; idealized cavity, open-ocean boundary","shared geometry, bedrock domain; ocean melt drives grounding-line migration; simplified thermal forcing; no atmospheric or sea-ice processes; idealized boundary conditions from protocol","A→AB:0.21 (covered: bedrock, geometry, idealized, protocol) | B→AB:0.32 (covered: atmospheric, boundary, geometry, idealized, no, processes) | A∪B→AB:0.42 (covered: atmospheric, bedrock, boundary, geometry, idealized, no, processes, protocol) | uncovered_AB: conditions, domain, drives, forcing, grounding, line, melt, migration, shared, simplified, thermal",Mismatch,INTEGRATED,Assumption Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
2,Semantic Mismatch,Description,Loose,Coverage threshold ≥ 0.50,"idealized benchmark experiments to evaluate grounding-line migration, buttressing, ice-shelf response under perturbed sub-shelf melt rates. mismip+ defines a standard idealized domain, bedrock geometry, friction laws, melt-rate forcing designed to isolate grounding-line physics, compare performance across ice-sheet models. used as the ice component receiving ocean-driven melt from isomip+, producing updated ice geometry for coupled misomip experiments.; weertman-type power-law sliding; sub-shelf melt-rate fields from isomip+; topography, ice rheology, sliding laws, bed parameters; sub-shelf melt rates used as forcing","ocean-only benchmark experiments simulating sub-shelf ocean circulation, thermodynamics, melt beneath idealized ice shelves. isomip+ provides sub-shelf melt-rate fields that drive mismip+ ice-sheet models, are used as the ocean component of coupled misomip configurations.; ice geometry from mismip+ runs; thermodynamics, drag, eos coefficients, restoring fields; ice geometry for ocean cavity model","misomip1 integrates the mismip+ ice-sheet, isomip+ ocean experiments into a coupled modeling framework to evaluate ice-ocean feedbacks, grounding-line migration under ocean warming, sub-shelf melt sensitivity in idealized antarctic-like domains.; ocean-driven retreat under warm-water intrusion; coupling hysteresis experiments; sensitivity to coupling intervals; ocean thermal forcing, melt parameterization, coupling interval; ice geometry, grounding line; ocean melt rates","A→AB:0.49 (covered: driven, evaluate, experiments, forcing, geometry, grounding, idealized, isomip, isomip+, isomipplus, line, melt, migration, mismip, mismip+, mismipplus, sheet, sub) | B→AB:0.32 (covered: experiments, geometry, idealized, isomip, isomip+, isomipplus, melt, mismip, mismip+, mismipplus, sheet, sub) | A∪B→AB:0.49 (covered: driven, evaluate, experiments, forcing, geometry, grounding, idealized, isomip, isomip+, isomipplus, line, melt, migration, mismip, mismip+, mismipplus, sheet, sub) | uncovered_AB: antarctic, coupling, domains, feedbacks, hysteresis, integrates, interval, intervals, intrusion, like, misomip1, modeling, parameterization, retreat, sensitivity, thermal, warm, warming, water",Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Description,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.49 (covered: driven, evaluate, experiments, forcing, geometry, grounding, idealized, isomip, isomip+, isomipplus, line, melt, migration, mismip, mismip+, mismipplus, sheet, sub) | B→AB:0.32 (covered: experiments, geometry, idealized, isomip, isomip+, isomipplus, melt, mismip, mismip+, mismipplus, sheet, sub) | A∪B→AB:0.49 (covered: driven, evaluate, experiments, forcing, geometry, grounding, idealized, isomip, isomip+, isomipplus, line, melt, migration, mismip, mismip+, mismipplus, sheet, sub) | uncovered_AB: antarctic, coupling, domains, feedbacks, hysteresis, integrates, interval, intervals, intrusion, like, misomip1, modeling, parameterization, retreat, sensitivity, thermal, warm, warming, water",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
2,Semantic Mismatch,Keywords,Loose,Coverage threshold ≥ 0.50,marine ice sheets; grounding line; ice shelves; ice dynamics; sea-level rise; intercomparison; grounding-line numerics,ice shelf; sub-shelf melt; ocean circulation; benchmarking; ocean cavity; marine ice sheet interaction,marine ice sheet; ice-ocean coupling; sub-shelf melt; grounding-line retreat; sea-level rise; coupled modeling; intercomparison,"A→AB:0.50 (covered: grounding, intercomparison, level, line, marine, rise) | B→AB:0.33 (covered: marine, melt, sheet, sub) | A∪B→AB:0.75 (covered: grounding, intercomparison, level, line, marine, melt, rise, sheet, sub) | uncovered_AB: coupling, modeling, retreat",Match,INTEGRATED,(auxiliary) Semantic Mismatch / Keywords,PatternAgnostic,Domain,Deterministic,Match,"Deterministic check: A→AB:0.50 (covered: grounding, intercomparison, level, line, marine, rise) | B→AB:0.33 (covered: marine, melt, sheet, sub) | A∪B→AB:0.75 (covered: grounding, intercomparison, level, line, marine, melt, rise, sheet, sub) | uncovered_AB: coupling, modeling, retreat",No adaptation required.,False
2,Semantic Mismatch,Model Type,Loose,Coverage threshold ≥ 0.50,mechanistic,mechanistic,mechanistic; loose,A→AB:0.50 (covered: mechanistic) | B→AB:0.50 (covered: mechanistic) | A∪B→AB:0.50 (covered: mechanistic) | uncovered_AB: loose,Match,INTEGRATED,(auxiliary) Semantic Mismatch / Model Type,PatternAgnostic,Domain,Deterministic,Match,Deterministic check: A→AB:0.50 (covered: mechanistic) | B→AB:0.50 (covered: mechanistic) | A∪B→AB:0.50 (covered: mechanistic) | uncovered_AB: loose,No adaptation required.,False
2,Semantic Mismatch,Model Version,Loose,A or B must equal AB exactly,2016.1,2016.1,2016.1,A==AB:✓; B==AB:✓,Match,INTEGRATED,(auxiliary) Semantic Mismatch / Model Version,PatternAgnostic,Domain,Deterministic,Match,Deterministic check: A==AB:✓; B==AB:✓,No adaptation required.,False
2,Semantic Mismatch,Purpose & Pattern,Loose,Coverage threshold ≥ 0.50,"benchmark grounding-line behavior, sensitivity to ocean-induced melting; consumes sub-shelf melt-rate fields to update ice geometry","simulate sub-shelf melt rates using imposed ice draft & far-field conditions; consumes ice geometry fields, produces melt-rate fields","evaluate coupled ice-ocean dynamics, feedbacks under perturbations; loose coupling between ice mismip+ , ocean isomip+ models; loose","A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: between, coupling, dynamics, evaluate, feedbacks, isomip, isomip+, isomipplus, loose, mismip, mismip+, mismipplus, perturbations",Mismatch,INTEGRATED,Purpose Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
2,Semantic Mismatch,Scope,Loose,Coverage threshold ≥ 0.50,idealized marine ice sheet experiments at decadal to millennial scales,idealized 3d ocean cavity experiments multi-decadal,idealized antarctic marine-terminating glacier systems,"A→AB:0.33 (covered: idealized, marine) | B→AB:0.17 (covered: idealized) | A∪B→AB:0.33 (covered: idealized, marine) | uncovered_AB: antarctic, glacier, systems, terminating",Mismatch,INTEGRATED,Scope Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
2,Semantic Mismatch,Title,Loose,Coverage threshold ≥ 0.50,"mismip+, marine ice sheet model intercomparison project, phase 3; mismipplus_parameters; stephen l. cornford; xylar s. asay-davis","isomip+, ice shelf-ocean model intercomparison project, phase 2; isomipplus_parameters; paul r. holland; xylar s. asay-davis","misomip1, coupled marine ice sheet-ocean intercomparison framework; misomip experiment group 1; misomip experiment group 2; misomip experiment group 3; coupledmodel_forcing_parameters; xylar s. asay-davis; stephen l. cornford; paul r. holland","A→AB:0.53 (covered: asay, cornford, davis, intercomparison, marine, parameters, sheet, stephen, xylar) | B→AB:0.41 (covered: asay, davis, holland, intercomparison, parameters, paul, xylar) | A∪B→AB:0.65 (covered: asay, cornford, davis, holland, intercomparison, marine, parameters, paul, sheet, stephen, xylar) | uncovered_AB: coupledmodel, experiment, forcing, group, misomip, misomip1",Match,INTEGRATED,(auxiliary) Semantic Mismatch / Title,PatternAgnostic,Domain,Deterministic,Match,"Deterministic check: A→AB:0.53 (covered: asay, cornford, davis, intercomparison, marine, parameters, sheet, stephen, xylar) | B→AB:0.41 (covered: asay, davis, holland, intercomparison, parameters, paul, xylar) | A∪B→AB:0.65 (covered: asay, cornford, davis, holland, intercomparison, marine, parameters, paul, sheet, stephen, xylar) | uncovered_AB: coupledmodel, experiment, forcing, group, misomip, misomip1",No adaptation required.,False
2,Software Environment Mismatch,software_specification_and_requirements,Loose,Pattern-graded similarity/equality,ice-sheet model with grounding-line capability,ocean model with ice-shelf cavity physics,ice-sheet + ocean model infrastructure with netcdf i / o; mismip+ steady-state geometry; isomip+ t / s profiles,A↔B token-sim=0.00 (> 0.00),Mismatch,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
2,Source Code Availability Gap,availability_of_source_code (A),Loose,Presence required,false,,,A provides metadata,Match,INTEGRATED,(auxiliary) Source Code Availability Gap / availability_of_source_code (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides metadata,No adaptation required.,False
2,Source Code Availability Gap,availability_of_source_code (B),Loose,Presence required,false,,,B provides metadata,Match,INTEGRATED,(auxiliary) Source Code Availability Gap / availability_of_source_code (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides metadata,No adaptation required.,False
2,Spatial Coverage Mismatch,spatial_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),idealized domain,idealized ocean cavity,640×80 km ice domain + 160 km ocean extension,A<->B token-sim=0.33 (>0 means aligned),Match,INTEGRATED,(auxiliary) Spatial Coverage Mismatch / spatial_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.33 (>0 means aligned),No adaptation required.,False
2,Spatial Resolution Mismatch,spatial_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),0.25-1 km recommended,2 km horizontal,0.5-2 km,A<->B token-sim=0.25 (>0 means aligned),Match,INTEGRATED,Spatial Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.25 (>0 means aligned),No adaptation required.,True
2,Temporal Coverage Mismatch,temporal_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),100-1000 years,1-100 years,centennial to millennial,A<->B token-sim=0.33 (>0 means aligned),Match,INTEGRATED,(auxiliary) Temporal Coverage Mismatch / temporal_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.33 (>0 means aligned),No adaptation required.,False
2,Temporal Resolution Mismatch,time_steps_temporal_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),,,daily ocean / annual ice,One or both sides missing metadata.,Missing,INTEGRATED,Temporal Resolution Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: One or both sides missing metadata.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
2,Unit Mismatch,A.output(grounding_line_position) -> B.input(grounding_line_position),Loose,Both sides must declare a unit for the exchanged variable,m^3,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
2,Unit Mismatch,A.output(ice_draft_geometry) -> B.input(ice_draft_geometry),Loose,Units must be equal or known-equivalent,m,m,,'m' ~ 'm' (equivalent).,Match,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: 'm' ~ 'm' (equivalent).,No adaptation required.,True
2,Unit Mismatch,B.output(melt_rate) -> A.input(melt_rate),Loose,Units must be equal or known-equivalent,m a^-1,m a^-1,,'m a^-1' ~ 'm a^-1' (equivalent).,Match,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: 'm a^-1' ~ 'm a^-1' (equivalent).,No adaptation required.,True
