group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
2,Data Schema Mismatch,(A or B).output vs AB.output,Loose,(A or B).output ↔ AB.output (similarity>0),A.out:ice_draft_geometry; grounding_line_position; ice_thickness; volume_above_flotation | B.out:melt_rate; ocean_velocity; temperature; salinity,,(none),max=0.00 | missing: AB.output,Missing,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Gap,,,True
2,Data Schema Mismatch,A.output,Loose,A.output ↔ B.input (≥1),ice_draft_geometry; grounding_line_position; ice_thickness; volume_above_flotation,ice_draft_geometry; grounding_line_position; ice geometry from mismip+ runs; ice geometry for ocean cavity model,,ice_draft_geometry ↔ ice_draft_geometry (1.00); grounding_line_position ↔ grounding_line_position (1.00),Match,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
2,Data Schema Mismatch,B.output,Loose,B.output ↔ A.input (≥1),melt_rate; ocean_velocity; temperature; salinity,melt_rate; sub-shelf melt-rate fields from isomip+; sub-shelf melt rates used as forcing,,melt_rate ↔ melt_rate (1.00),Match,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
2,Data Synchronization,data_synchronization,Loose,Pattern-graded requirement,,,,Loose requires at least one declaration of synchronization.,Missing,INTENDED,Synchronization Compatibility,RuntimeLevel,Engineering,LLMAssisted,Gap,,,True
2,Dimensionality Mismatch,dimensionality,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),2d or 3d,3d,"3d ocean , 2d spectral waves",A<->B token-sim=0.50 (>0 means aligned),Match,INTENDED,Dimensionality Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.50 (>0 means aligned),No adaptation required.,True
2,Distribution Version Mismatch,distribution_version,Loose,Pattern-graded similarity/equality,2016.1,2016.1,2015 reference configuration orca1l42 + ecwam cy38r1,A↔B token-sim=1.00 (> 0.00),Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,Error Handling Mismatch,error_handling,Loose,Pattern-graded requirement,"model-specific logs, checks",restart strategies for numerical instability,"error handling is inherited from component models nemo, ecwam, ifs , coupling infrastructure, includes checks on cfl stability, nans, flux consistency, restart capability.",Both A and B or AB canonical required.,Match,INTENDED,Error-Handling Compatibility,RuntimeLevel,Computational,LLMAssisted,Match,,,True
2,Execution Constraint Mismatch,execution_constraints,Loose,Pattern-graded requirement,,,,Loose requires at least one side (or AB) to declare this.,Missing,INTENDED,Execution Ordering Compatibility,RuntimeLevel,Engineering,Deterministic,Gap,Deterministic check: Loose requires at least one side (or AB) to declare this.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
2,Execution Instruction Gap,execution_instructions,Loose,Require A or B,"initialize, apply prescribed melt forcing, run forward","initialize from t / s fields, apply geometry, integrate",,At least one side must provide.,Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,File Format Mismatch,file_formats,Loose,Pattern-graded similarity/equality,netcdf,netcdf,,A↔B token-sim=1.00 (> 0.00),Match,INTENDED,Data Format Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A↔B token-sim=1.00 (> 0.00),No adaptation required.,True
2,Hardware Resource Mismatch,hardware_specification_and_requirements,Loose,Pattern-graded similarity/equality,workstation to hpc,hpc recommended,hpc cluster or high-end workstation for multi-decadal and / or high-resolution runs,A↔B token-sim=0.33 (> 0.00),Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,Implementation Verification Gap,implementation_verification (A),Loose,Presence required,"consensus steady-state & perturbation behavior; compared with multi-model ensemble, analytical expectations",,,A provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides metadata,No adaptation required.,False
2,Implementation Verification Gap,implementation_verification (B),Loose,Presence required,multi-model plume agreement; compared to baseline steady-state plume results,,,B provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides metadata,No adaptation required.,False
2,Landing Page Gap,landing_page (A),Loose,Presence required,"https, / / www.geosci-model-dev.net / 9 / 2471 / 2016 /",,,A provides landing page,Match,INTENDED,(auxiliary) Landing Page Gap / landing_page (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides landing page,No adaptation required.,False
2,Landing Page Gap,landing_page (B),Loose,Presence required,"https, / / www.geosci-model-dev.net / 9 / 2471 / 2016 /",,,B provides landing page,Match,INTENDED,(auxiliary) Landing Page Gap / landing_page (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides landing page,No adaptation required.,False
2,Latency Expectation Mismatch,latency_expectations,Loose,Pattern-graded requirement,,,,Loose requires at least one side (or AB) to declare this.,Missing,INTENDED,Latency Compatibility,RuntimeLevel,Engineering,LLMAssisted,Gap,,,True
2,License Incompatibility,license,Loose,Pattern-graded requirement,open experimental protocol,open experimental protocol,,A↔B token-sim=1.00 (> 0.00),Match,INTENDED,License Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,Operating Environment Mismatch,operating_system,Loose,Declared operating systems must overlap,,,,Operating system not declared on one or both sides.,Missing,INTENDED,Operating Environment Compatibility,RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: Operating system not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
2,Parallel Execution Incompatibility,parallel_execution,Loose,Pattern-graded requirement,true,true,true,Loose requires at least one side (or AB) to declare this.,Match,INTENDED,Execution Constraint Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
2,Programming Language Incompatibility,programming_language,Loose,Pattern-graded similarity/equality,fortran; c++; python,fortran; c++,fortran nemo core; fortran ecwam core,A↔B token-sim=0.67 (> 0.00),Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
2,Semantic Mismatch,Assumptions,Loose,Coverage vs AB,"models may use ssa, sia, hybrid, or full-stokes formulations; fixed bedrock geometry, accumulation / precipitation fields; prescribed basal friction law, ice rheology from protocol; synthetic idealized ice-shelf configuration","ice draft geometry supplied externally from mismip+; no atmospheric or sea-ice processes; far-field temperature / salinity restoring; idealized cavity, open-ocean boundary",,AB value missing.,Missing,INTENDED,Assumption Compatibility,PatternAgnostic,Domain,LLMAssisted,Gap,,,True
2,Semantic Mismatch,Description,Loose,Coverage threshold ≥ 0.50,"idealized benchmark experiments to evaluate grounding-line migration, buttressing, ice-shelf response under perturbed sub-shelf melt rates. mismip+ defines a standard idealized domain, bedrock geometry, friction laws, melt-rate forcing designed to isolate grounding-line physics, compare performance across ice-sheet models. used as the ice component receiving ocean-driven melt from isomip+, producing updated ice geometry for coupled misomip experiments.; weertman-type power-law sliding; sub-shelf melt-rate fields from isomip+; topography, ice rheology, sliding laws, bed parameters; sub-shelf melt rates used as forcing","ocean-only benchmark experiments simulating sub-shelf ocean circulation, thermodynamics, melt beneath idealized ice shelves. isomip+ provides sub-shelf melt-rate fields that drive mismip+ ice-sheet models, are used as the ocean component of coupled misomip configurations.; ice geometry from mismip+ runs; thermodynamics, drag, eos coefficients, restoring fields; ice geometry for ocean cavity model","a coupled wave-ocean modeling system integrating nemo ocean general circulation model , ecwam spectral wave model to account for surface wave effects in ocean dynamics. in the breivik et al. 2015 configuration, ecwam provides sea-state dependent surface stress, stokes drift, turbulent kinetic energy tke flux from breaking waves to nemo, which in turn updates upper-ocean temperature, currents, mixed layer depth. the system can be run in ocean-only forced mode nemo forced by ecwam fields derived from era-interim or as part of a fully coupled ifs-ecwam-nemo configuration.","A→AB:0.00 (covered: —) | B→AB:0.06 (covered: circulation, only, provides) | A∪B→AB:0.06 (covered: circulation, only, provides) | uncovered_AB: 2015, account, al, be, breaking, breivik, can, configuration, currents, dependent, depth, derived, drift, dynamics, ecwam, effects, energy, era, et, forced, fully, general, ifs, integrating, interim, kinetic, layer, mixed, mode, modeling, nemo, part, run, spectral, state, stokes, stress, system, temperature, tke, turbulent, turn, updates, upper, wave, waves, which",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Description,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.00 (covered: —) | B→AB:0.06 (covered: circulation, only, provides) | A∪B→AB:0.06 (covered: circulation, only, provides) | uncovered_AB: 2015, account, al, be, breaking, breivik, can, configuration, currents, dependent, depth, derived, drift, dynamics, ecwam, effects, energy, era, et, forced, fully, general, ifs, integrating, interim, kinetic, layer, mixed, mode, modeling, nemo, part, run, spectral, state, stokes, stress, system, temperature, tke, turbulent, turn, updates, upper, wave, waves, which",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
2,Semantic Mismatch,Keywords,Loose,Coverage threshold ≥ 0.50,marine ice sheets; grounding line; ice shelves; ice dynamics; sea-level rise; intercomparison; grounding-line numerics,ice shelf; sub-shelf melt; ocean circulation; benchmarking; ocean cavity; marine ice sheet interaction,wave-ocean interaction; stokes drift; ocean mixing; coupled modeling; surface stress; tke injection; stokes-coriolis force,"A→AB:0.00 (covered: —) | B→AB:0.09 (covered: interaction) | A∪B→AB:0.09 (covered: interaction) | uncovered_AB: coriolis, drift, force, injection, mixing, modeling, stokes, stress, tke, wave",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Keywords,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.00 (covered: —) | B→AB:0.09 (covered: interaction) | A∪B→AB:0.09 (covered: interaction) | uncovered_AB: coriolis, drift, force, injection, mixing, modeling, stokes, stress, tke, wave",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
2,Semantic Mismatch,Model Type,Loose,Coverage threshold ≥ 0.50,mechanistic,mechanistic,mechanistic,A→AB:1.00 (covered: mechanistic) | B→AB:1.00 (covered: mechanistic) | A∪B→AB:1.00 (covered: mechanistic) | uncovered_AB: —,Match,INTENDED,(auxiliary) Semantic Mismatch / Model Type,PatternAgnostic,Domain,Deterministic,Match,Deterministic check: A→AB:1.00 (covered: mechanistic) | B→AB:1.00 (covered: mechanistic) | A∪B→AB:1.00 (covered: mechanistic) | uncovered_AB: —,No adaptation required.,False
2,Semantic Mismatch,Model Version,Loose,A or B must equal AB exactly,2016.1,2016.1,nemo v3.4 + ecwam cy38r1; 2015; cy38r1; v3.4,A==AB:×; B==AB:×,Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Model Version,PatternAgnostic,Domain,Deterministic,Mismatch,Deterministic check: A==AB:×; B==AB:×,Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
2,Semantic Mismatch,Purpose & Pattern,Loose,Coverage threshold ≥ 0.50,"benchmark grounding-line behavior, sensitivity to ocean-induced melting; consumes sub-shelf melt-rate fields to update ice geometry","simulate sub-shelf melt rates using imposed ice draft & far-field conditions; consumes ice geometry fields, produces melt-rate fields","simulate realistic ocean dynamics including surface wave effects on mixing, momentum flux, upper-ocean structure; two-way earth-system coupling ifs-ecwam-nemo with direct flux forcing from the wave model to the ocean, indirect feedback from ocean currents, sst to the wave, atmospheric components.; loose","A→AB:0.00 (covered: —) | B→AB:0.04 (covered: simulate) | A∪B→AB:0.04 (covered: simulate) | uncovered_AB: atmospheric, coupling, currents, direct, dynamics, earth, ecwam, effects, feedback, forcing, ifs, including, indirect, loose, mixing, momentum, nemo, realistic, sst, structure, system, two, upper, wave, way",Mismatch,INTENDED,Purpose Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
2,Semantic Mismatch,Scope,Loose,Coverage threshold ≥ 0.50,idealized marine ice sheet experiments at decadal to millennial scales,idealized 3d ocean cavity experiments multi-decadal,"global, regional oceans with wave-affected surface layer dynamics","A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: affected, dynamics, global, layer, oceans, regional, wave",Mismatch,INTENDED,Scope Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
2,Semantic Mismatch,Title,Loose,Coverage threshold ≥ 0.50,"mismip+, marine ice sheet model intercomparison project, phase 3; mismipplus_parameters; stephen l. cornford; xylar s. asay-davis","isomip+, ice shelf-ocean model intercomparison project, phase 2; isomipplus_parameters; paul r. holland; xylar s. asay-davis",coupled nemo-ecwam ocean-wave modeling system; coupling_params; øyvind breivik; jean-marc molines,"A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: breivik, coupling, ecwam, jean, marc, modeling, molines, nemo, params, system, wave, yvind",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Title,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: breivik, coupling, ecwam, jean, marc, modeling, molines, nemo, params, system, wave, yvind",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
2,Software Environment Mismatch,software_specification_and_requirements,Loose,Pattern-graded similarity/equality,ice-sheet model with grounding-line capability,ocean model with ice-shelf cavity physics,,A↔B token-sim=0.00 (> 0.00),Mismatch,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
2,Source Code Availability Gap,availability_of_source_code (A),Loose,Presence required,false,,,A provides metadata,Match,INTENDED,(auxiliary) Source Code Availability Gap / availability_of_source_code (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides metadata,No adaptation required.,False
2,Source Code Availability Gap,availability_of_source_code (B),Loose,Presence required,false,,,B provides metadata,Match,INTENDED,(auxiliary) Source Code Availability Gap / availability_of_source_code (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides metadata,No adaptation required.,False
2,Spatial Coverage Mismatch,spatial_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),idealized domain,idealized ocean cavity,"global ocean orca1 grid or regional domains e.g., north atlantic with corresponding wave grid",A<->B token-sim=0.33 (>0 means aligned),Match,INTENDED,(auxiliary) Spatial Coverage Mismatch / spatial_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.33 (>0 means aligned),No adaptation required.,False
2,Spatial Resolution Mismatch,spatial_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),0.25-1 km recommended,2 km horizontal,"~1° orca1 ocean grid with 42 vertical levels 10 m top level , ecwam at ~1.5° global resolution in the reference experiments.",A<->B token-sim=0.25 (>0 means aligned),Match,INTENDED,Spatial Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.25 (>0 means aligned),No adaptation required.,True
2,Temporal Coverage Mismatch,temporal_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),100-1000 years,1-100 years,"multi-year to multi-decadal simulations e.g., 1979-2009 hindcasts, 7-month seasonal forecasts",A<->B token-sim=0.33 (>0 means aligned),Match,INTENDED,(auxiliary) Temporal Coverage Mismatch / temporal_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.33 (>0 means aligned),No adaptation required.,False
2,Temporal Resolution Mismatch,time_steps_temporal_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),,,"ocean internal step ~1 h, wave step ~15 min, coupling interval ~3 h",One or both sides missing metadata.,Missing,INTENDED,Temporal Resolution Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: One or both sides missing metadata.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
2,Unit Mismatch,A.output(grounding_line_position) -> B.input(grounding_line_position),Loose,Both sides must declare a unit for the exchanged variable,m^3,,,Unit not declared on one or both sides.,Missing,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
2,Unit Mismatch,A.output(ice_draft_geometry) -> B.input(ice_draft_geometry),Loose,Units must be equal or known-equivalent,m,m,,'m' ~ 'm' (equivalent).,Match,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: 'm' ~ 'm' (equivalent).,No adaptation required.,True
2,Unit Mismatch,B.output(melt_rate) -> A.input(melt_rate),Loose,Units must be equal or known-equivalent,m a^-1,m a^-1,,'m a^-1' ~ 'm a^-1' (equivalent).,Match,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: 'm a^-1' ~ 'm a^-1' (equivalent).,No adaptation required.,True
