group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
7,Data Schema Mismatch,Direction (any),Integrated,A.output ↔ B.input OR B.output ↔ A.input (≥1),A.out:temperature profile; salinity profile; turbulent mixing coefficients kz; scalar irradiance / par,B.out:nutrient concentrations n; p; si; phytoplankton biomass; macrophyte biomass; zooplankton biomass; oxygen concentration; bio-optical properties kd_bio; heat production due to light absorption q_bio; surface albedo / drag modifiers,,A2B:✓; B2A:✓,Match,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
7,Data Synchronization,data_synchronization,Integrated,Pattern-graded requirement,"synchronous two-way in-memory exchange every time step, no buffering, same timestep for physics, ecology.; two-way, synchronous exchange every model step via fabm api.","receives host drivers, returns feedbacks through fabm kernel in synchronous, in-memory exchange each timestep.; receives gotm drivers, returns bio-feedbacks via fabm api each timestep.",,Integrated expects explicit synchronous/lockstep cues.,Match,INTENDED,Synchronization Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
7,Dimensionality Mismatch,dimensionality,Integrated,Common exchanged variables align semantically (or a declared conversion bridges them),1d,1d,1d,A<->B token-sim=1.00 (>0 means aligned),Match,INTENDED,Dimensionality Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=1.00 (>0 means aligned),No adaptation required.,True
7,Distribution Version Mismatch,distribution_version,Integrated,Exact equality required,5.0,2023.1,1.0,Not equal.,Mismatch,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
7,Error Handling Mismatch,error_handling,Integrated,Pattern-graded requirement,"timestep control, error trapping, basic runtime checks in hydrodynamics, fabm api diagnostics for invalid or missing fields.","input checking, diagnostics via fabm, consistency checks for state variables, logging of invalid values, failed updates.",,A and B present; AB not provided.,Match,INTENDED,Error-Handling Compatibility,RuntimeLevel,Computational,LLMAssisted,Match,,,True
7,Execution Constraint Mismatch,execution_constraints,Integrated,Pattern-graded requirement,"synchronous, same timestep, vertical grid as fabm, lockstep call order gotm→fabm→gotm each time step.; synchronous, same timestep, vertical grid as fabm, lockstep online coupling within the same executable.","same timestep, vertical grid as gotm or other host, ecological updates executed in lockstep every step, tight coupling within process.; time step, vertical grid must exactly match the host hydrodynamic model, physical drivers updated each coupling step, feedbacks applied immediately.",,Integrated expects explicit sync/latency cues.,Match,INTENDED,Execution Ordering Compatibility,RuntimeLevel,Engineering,Deterministic,Match,Deterministic check: Integrated expects explicit sync/latency cues.,No adaptation required.,True
7,Execution Instruction Gap,execution_instructions,Integrated,Require both sides,"configure yaml / namelist files, build gotm with fabm support, run cli executable with scenario configuration.","configure pclake+ as a fabm plugin, specify parameters, state variables in fabm configuration, build, run within a fabm-enabled host model e.g. gotm .",,Both A and B must provide.,Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
7,File Format Mismatch,file_formats,Integrated,Pattern-graded similarity/equality,netcdf; txt,netcdf; csv,netcdf; csv,"A↔B=0.33 (> 0.50), A↔AB=0.33 & B↔AB=1.00 (> 0.25)",Mismatch,INTENDED,Data Format Compatibility,InformationLevel,Information,Deterministic,Mismatch,"Deterministic check: A↔B=0.33 (> 0.50), A↔AB=0.33 & B↔AB=1.00 (> 0.25)",Introduce a file-format transformation step between the two models.,True
7,Hardware Resource Mismatch,hardware_specification_and_requirements,Integrated,Pattern-graded similarity/equality,standard workstation,standard workstation,standard workstation; hpc cluster optional for ensembles,"A↔B=1.00 (> 0.50), A↔AB=0.33 & B↔AB=0.33 (> 0.25)",Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
7,Implementation Verification Gap,implementation_verification (A),Integrated,Presence required,"benchmarked with standard gotm, gotm-fabm test cases.; profiles, mixed-layer diagnostics compared against canonical gotm, gotm-fabm cases.",,,A provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides metadata,No adaptation required.,False
7,Implementation Verification Gap,implementation_verification (B),Integrated,Presence required,"tested within fabm standard cases, published pclake+ applications.; compared against long-term lake monitoring datasets, published pclake+ benchmarks.",,,B provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides metadata,No adaptation required.,False
7,Landing Page Gap,landing_page (A),Integrated,Presence required,"https, / / gotm.net",,,A provides landing page,Match,INTENDED,(auxiliary) Landing Page Gap / landing_page (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides landing page,No adaptation required.,False
7,Landing Page Gap,landing_page (B),Integrated,Presence required,"https, / / github.com / fabm-model / fabm",,,B provides landing page,Match,INTENDED,(auxiliary) Landing Page Gap / landing_page (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides landing page,No adaptation required.,False
7,Latency Expectation Mismatch,latency_expectations,Integrated,Pattern-graded requirement,"low latency, in-memory, real-time exchange each time step.",,,Integrated requires A and B to declare this.,Missing,INTENDED,Latency Compatibility,RuntimeLevel,Engineering,LLMAssisted,Gap,,,True
7,License Incompatibility,license,Integrated,Pattern-graded requirement,gpl,gpl,,A↔B token-sim=1.00 (> 0.50),Match,INTENDED,License Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
7,Operating Environment Mismatch,operating_system,Integrated,Declared operating systems must overlap,,,,Operating system not declared on one or both sides.,Missing,INTENDED,Operating Environment Compatibility,RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: Operating system not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
7,Parallel Execution Incompatibility,parallel_execution,Integrated,Pattern-graded requirement,false,false,false,Both sides present.,Match,INTENDED,Execution Constraint Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
7,Programming Language Incompatibility,programming_language,Integrated,Pattern-graded similarity/equality,fortran,fortran; c++,fortran,"A↔B=0.50 (> 0.50), A↔AB=1.00 & B↔AB=0.50 (> 0.25)",Mismatch,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
7,Semantic Mismatch,Assumptions,Integrated,Coverage threshold ≥ 0.50,"horizontal homogeneity 1d vertical column .; turbulence forced by wind, buoyancy, bottom shear.; vertical mixing represented by turbulence closure schemes.; ecological feedbacks are applied as additional source / sink terms.","ecology responds to physical drivers light, mixing, temperature supplied by the host model.; trophic groups, sediments are represented mechanistically without horizontal heterogeneity.; vertical column shares grid, timestep with the host hydrodynamic model.; feedbacks light attenuation, heat production, drag modifications are aggregated at the grid-cell scale.","vertical structure dominates system behavior 1d column .; hydrodynamic conditions mixing, temperature, light control ecological processes.; gotm, pclake+ share the same vertical grid, timestep via fabm.; ecological feedbacks modify light climate, surface fluxes but do not alter external forcing.","A→AB:0.18 (covered: 1d, column, ecological, feedbacks, mixing, vertical) | B→AB:0.26 (covered: column, feedbacks, grid, hydrodynamic, light, mixing, temperature, timestep, vertical) | A∪B→AB:0.32 (covered: 1d, column, ecological, feedbacks, grid, hydrodynamic, light, mixing, temperature, timestep, vertical) | uncovered_AB: alter, behavior, but, climate, conditions, control, do, dominates, external, fabm, forcing, gotm, modify, not, pclake, pclake+, pclakeplus, processes, same, share, structure, system, via",Mismatch,INTENDED,Assumption Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
7,Semantic Mismatch,Description,Integrated,Coverage threshold ≥ 0.50,"1d water-column hydrodynamic model simulating vertical mixing, turbulence, stratification. provides physical driver fields temperature, salinity, mixing, light to coupled biogeochemical models via fabm, receives ecological feedback variables e.g. bio-optical attenuation, heat flux, surface-drag modifiers .; meteorological forcing, boundary conditions, initial hydrodynamic state, additionally receives ecological feedback variables from fabm submodels.","process-based lake ecosystem model pclake+ implemented as a fabm plugin. simulates nutrient cycling, primary production, oxygen dynamics, sediment- water interactions, driven by physical state variables from a host hydrodynamic model e.g. gotm , providing bio-optical, flux feedbacks back to the host.; physical, chemical drivers provided by gotm or another fabm-enabled host via in-memory fabm api.; physical hydrodynamic, optical drivers from gotm via fabm api.","modular aquatic ecosystem modeling system coupling the 1d hydrodynamic model gotm with the pclake+ ecological model through the fabm framework. hydrodynamics, light, mixing from gotm drive pclake+ via fabm, while ecological feedbacks bio-optical properties, heat production, surface-drag modifiers are returned online to gotm.","A→AB:0.38 (covered: 1d, bio, drag, ecological, fabm, heat, hydrodynamic, light, mixing, modifiers, optical, via) | B→AB:0.38 (covered: bio, ecosystem, fabm, feedbacks, gotm, hydrodynamic, optical, pclake, pclake+, pclakeplus, production, via) | A∪B→AB:0.59 (covered: 1d, bio, drag, ecological, ecosystem, fabm, feedbacks, gotm, heat, hydrodynamic, light, mixing, modifiers, optical, pclake, pclake+, pclakeplus, production, via) | uncovered_AB: aquatic, are, coupling, drive, hydrodynamics, modeling, modular, online, properties, returned, system, through, while",Match,INTENDED,(auxiliary) Semantic Mismatch / Description,PatternAgnostic,Domain,Deterministic,Match,"Deterministic check: A→AB:0.38 (covered: 1d, bio, drag, ecological, fabm, heat, hydrodynamic, light, mixing, modifiers, optical, via) | B→AB:0.38 (covered: bio, ecosystem, fabm, feedbacks, gotm, hydrodynamic, optical, pclake, pclake+, pclakeplus, production, via) | A∪B→AB:0.59 (covered: 1d, bio, drag, ecological, ecosystem, fabm, feedbacks, gotm, heat, hydrodynamic, light, mixing, modifiers, optical, pclake, pclake+, pclakeplus, production, via) | uncovered_AB: aquatic, are, coupling, drive, hydrodynamics, modeling, modular, online, properties, returned, system, through, while",No adaptation required.,False
7,Semantic Mismatch,Keywords,Integrated,Coverage threshold ≥ 0.50,hydrodynamic model; turbulence; vertical mixing; marine systems; lake modeling; fabm coupling,nutrient cycling; ecological modeling; lake ecosystems; pclake+; fabm,gotm; fabm; pclake+; model integration; biogeochemical modeling; hydrodynamics,"A→AB:0.22 (covered: fabm, modeling) | B→AB:0.56 (covered: fabm, modeling, pclake, pclake+, pclakeplus) | A∪B→AB:0.56 (covered: fabm, modeling, pclake, pclake+, pclakeplus) | uncovered_AB: biogeochemical, gotm, hydrodynamics, integration",Match,INTENDED,(auxiliary) Semantic Mismatch / Keywords,PatternAgnostic,Domain,Deterministic,Match,"Deterministic check: A→AB:0.22 (covered: fabm, modeling) | B→AB:0.56 (covered: fabm, modeling, pclake, pclake+, pclakeplus) | A∪B→AB:0.56 (covered: fabm, modeling, pclake, pclake+, pclakeplus) | uncovered_AB: biogeochemical, gotm, hydrodynamics, integration",No adaptation required.,False
7,Semantic Mismatch,Model Type,Integrated,Coverage threshold ≥ 0.50,mechanistic,mechanistic,mechanistic,A→AB:1.00 (covered: mechanistic) | B→AB:1.00 (covered: mechanistic) | A∪B→AB:1.00 (covered: mechanistic) | uncovered_AB: —,Match,INTENDED,(auxiliary) Semantic Mismatch / Model Type,PatternAgnostic,Domain,Deterministic,Match,Deterministic check: A→AB:1.00 (covered: mechanistic) | B→AB:1.00 (covered: mechanistic) | A∪B→AB:1.00 (covered: mechanistic) | uncovered_AB: —,No adaptation required.,False
7,Semantic Mismatch,Model Version,Integrated,A or B must equal AB exactly,5.0,2023.1; 5.0,1.0,A==AB:×; B==AB:×,Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Model Version,PatternAgnostic,Domain,Deterministic,Mismatch,Deterministic check: A==AB:×; B==AB:×,Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
7,Semantic Mismatch,Purpose & Pattern,Integrated,Coverage threshold ≥ 0.50,"simulate vertical transport, turbulence, mixing in marine, freshwater systems as physical driver for ecosystem models; layered turbulence closure with online ecological coupling via fabm","simulate ecological dynamics in response to nutrient inputs, physical mixing, climate-related drivers within a 1d lake column.; fabm plugin with ecological processes driven by host hydrodynamic state variables, returning feedbacks.","simulate coupled physical, ecological dynamics in aquatic ecosystems using a shared 1d water column.; modular online coupling via fabm in a single integrated executable.; integrated","A→AB:0.37 (covered: coupling, ecological, fabm, online, physical, simulate, via) | B→AB:0.37 (covered: 1d, column, dynamics, ecological, fabm, physical, simulate) | A∪B→AB:0.53 (covered: 1d, column, coupling, dynamics, ecological, fabm, online, physical, simulate, via) | uncovered_AB: aquatic, ecosystems, executable, integrated, modular, shared, single, using, water",Match,INTENDED,Purpose Compatibility,PatternAgnostic,Domain,LLMAssisted,Match,,,True
7,Semantic Mismatch,Scope,Integrated,Coverage threshold ≥ 0.50,1d vertical hydrodynamics in aquatic systems,"shallow, stratified lakes in 1d column configuration","lakes, coastal systems 1d vertical columns","A→AB:0.50 (covered: 1d, systems, vertical) | B→AB:0.33 (covered: 1d, lakes) | A∪B→AB:0.67 (covered: 1d, lakes, systems, vertical) | uncovered_AB: coastal, columns",Match,INTENDED,Scope Compatibility,PatternAgnostic,Domain,LLMAssisted,Match,,,True
7,Semantic Mismatch,Title,Integrated,Coverage threshold ≥ 0.50,general ocean turbulence model gotm; karsten bolding,pclake+ integrated via fabm; arie b.g. janssen,integrated gotm-fabm-pclake+ model; j. bruggeman; k. bolding,"A→AB:0.25 (covered: bolding, gotm) | B→AB:0.62 (covered: fabm, integrated, pclake, pclake+, pclakeplus) | A∪B→AB:0.88 (covered: bolding, fabm, gotm, integrated, pclake, pclake+, pclakeplus) | uncovered_AB: bruggeman",Match,INTENDED,(auxiliary) Semantic Mismatch / Title,PatternAgnostic,Domain,Deterministic,Match,"Deterministic check: A→AB:0.25 (covered: bolding, gotm) | B→AB:0.62 (covered: fabm, integrated, pclake, pclake+, pclakeplus) | A∪B→AB:0.88 (covered: bolding, fabm, gotm, integrated, pclake, pclake+, pclakeplus) | uncovered_AB: bruggeman",No adaptation required.,False
7,Software Environment Mismatch,software_specification_and_requirements,Integrated,Pattern-graded similarity/equality,fortran compiler; netcdf; netcdf4; fabm kernel,fabm environment; fortran compiler; c++ compiler; netcdf; netcdf4,fortran compiler; gotm with fabm support; fabm kernel; netcdf; netcdf4,"A↔B=0.62 (> 0.50), A↔AB=0.75 & B↔AB=0.50 (> 0.25)",Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
7,Source Code Availability Gap,availability_of_source_code (A),Integrated,Presence required,,,,A provides metadata,Missing,INTENDED,(auxiliary) Source Code Availability Gap / availability_of_source_code (A),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: A provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
7,Source Code Availability Gap,availability_of_source_code (B),Integrated,Presence required,,,,B provides metadata,Missing,INTENDED,(auxiliary) Source Code Availability Gap / availability_of_source_code (B),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: B provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
7,Spatial Coverage Mismatch,spatial_extent_coverage,Integrated,Common exchanged variables align semantically (or a declared conversion bridges them),"single water column marine, estuarine, coastal or lake site",lake water column,single water column representing lake or coastal site.,A<->B token-sim=0.38 (>0 means aligned),Match,INTENDED,(auxiliary) Spatial Coverage Mismatch / spatial_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.38 (>0 means aligned),No adaptation required.,False
7,Spatial Resolution Mismatch,spatial_resolution,Integrated,Common exchanged variables align semantically (or a declared conversion bridges them),"adaptive vertical layers sigma / z-level, refined near surface, bottom",matches hydrodynamic vertical grid shared layers .,shared adaptive vertical layers from gotm.,A<->B token-sim=0.17 (>0 means aligned),Match,INTENDED,Spatial Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.17 (>0 means aligned),No adaptation required.,True
7,Temporal Coverage Mismatch,temporal_extent_coverage,Integrated,Common exchanged variables align semantically (or a declared conversion bridges them),event to multi-year simulations,multi-year to decadal simulations,multi-year simulations,A<->B token-sim=0.50 (>0 means aligned),Match,INTENDED,(auxiliary) Temporal Coverage Mismatch / temporal_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.50 (>0 means aligned),No adaptation required.,False
7,Temporal Resolution Mismatch,time_steps_temporal_resolution,Integrated,Common exchanged variables align semantically (or a declared conversion bridges them),"seconds to hours, typically hourly output","ecological processes typically updated each hydrodynamic step, diagnostics daily.","seconds to hours gotm steps , typically hourly coupling diagnostics.",A<->B token-sim=0.08 (>0 means aligned),Match,INTENDED,Temporal Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.08 (>0 means aligned),No adaptation required.,True
7,Unit Mismatch,A.output(salinity profile) -> B.input(salinity profile where relevant),Integrated,Units must be equal or known-equivalent,PSU,PSU,,'PSU' ~ 'PSU' (equivalent).,Match,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: 'PSU' ~ 'PSU' (equivalent).,No adaptation required.,True
7,Unit Mismatch,A.output(scalar irradiance / par) -> B.input(scalar irradiance / par),Integrated,Units must be equal or known-equivalent,W m⁻²,W m⁻²,,'W m⁻²' ~ 'W m⁻²' (equivalent).,Match,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: 'W m⁻²' ~ 'W m⁻²' (equivalent).,No adaptation required.,True
7,Unit Mismatch,A.output(temperature profile) -> B.input(temperature profile),Integrated,Units must be equal or known-equivalent,°C,°C,,'°C' ~ '°C' (equivalent).,Match,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: '°C' ~ '°C' (equivalent).,No adaptation required.,True
7,Unit Mismatch,A.output(turbulent mixing coefficients kz) -> B.input(turbulent mixing coefficients kz),Integrated,Units must be equal or known-equivalent,m² s⁻¹,m² s⁻¹,,'m² s⁻¹' ~ 'm² s⁻¹' (equivalent).,Match,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: 'm² s⁻¹' ~ 'm² s⁻¹' (equivalent).,No adaptation required.,True
7,Unit Mismatch,B.output(bio-optical properties kd_bio) -> A.input(bio-optical feedback kd_bio),Integrated,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
7,Unit Mismatch,B.output(p) -> A.input(air temperature),Integrated,Units must be equal or known-equivalent,mmol m⁻³,PSU,,'mmol m⁻³' != 'PSU' and not in a known-equivalent class; conversion required.,Mismatch,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Mismatch,Deterministic check: 'mmol m⁻³' != 'PSU' and not in a known-equivalent class; conversion required.,Apply a unit conversion between the declared source and target units before data exchange.,True
7,Unit Mismatch,B.output(surface albedo / drag modifiers) -> A.input(surface albedo / wind-drag modifiers),Integrated,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
