group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
9,Data Schema Mismatch,(A or B).output vs AB.output,Loose,(A or B).output ↔ AB.output (similarity>0),A.out:surface wind stress tau_x; tau_y; 10 m wind u10; v10 optional; net shortwave radiation at surface sw_down; net longwave radiation at surface lw_down; sensible heat flux q_sens; latent heat flux q_lat; precipitation rate p; evaporation rate e; freshwater flux p_minus_e; runoff flux r optional; mean sea level pressure mslp; downwelling par at surface optional | B.out:sea surface temperature sst; sea surface salinity sss; ocean surface currents u_ocean; v_ocean; sea surface height ssh; sea ice concentration sic; sea ice thickness sith,,atmospheric fields; sst; sea ice; ocean heat content; fluxes; other cmip variables,max=0.39,Match,INTEGRATED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
9,Data Schema Mismatch,A.output,Loose,A.output ↔ B.input (≥1),surface wind stress tau_x; tau_y; 10 m wind u10; v10 optional; net shortwave radiation at surface sw_down; net longwave radiation at surface lw_down; sensible heat flux q_sens; latent heat flux q_lat; precipitation rate p; evaporation rate e; freshwater flux p_minus_e; runoff flux r optional; mean sea level pressure mslp; downwelling par at surface optional,surface wind stress tau_x; tau_y; 10 m wind u10; v10 optional; net shortwave radiation at surface sw_down; net longwave radiation at surface lw_down; sensible heat flux q_sens; latent heat flux q_lat; precipitation rate p; evaporation rate e; freshwater flux p_minus_e; runoff flux r optional; mean sea level pressure mslp; downwelling par at surface optional; atmospheric surface forcing from canam4 exchanged via the canesm2 internal coupler; including momentum; heat; freshwater fluxes; related surface fields.; atmospheric surface fluxes; pressure forcing for ocean surface boundary conditions via canesm2 coupler,,surface wind stress tau_x ↔ surface wind stress tau_x (1.00); tau_y ↔ tau_y (1.00); 10 m wind u10 ↔ 10 m wind u10 (1.00); v10 optional ↔ v10 optional (1.00); net shortwave radiation at surface sw_down ↔ net shortwave radiation at surface sw_down (1.00); net longwave radiation at surface lw_down ↔ net longwave radiation at surface lw_down (1.00); sensible heat flux q_sens ↔ sensible heat flux q_sens (1.00); latent heat flux q_lat ↔ latent heat flux q_lat (1.00); precipitation rate p ↔ precipitation rate p (1.00); evaporation rate e ↔ evaporation rate e (1.00); freshwater flux p_minus_e ↔ freshwater flux p_minus_e (1.00); runoff flux r optional ↔ runoff flux r optional (1.00); mean sea level pressure mslp ↔ mean sea level pressure mslp (1.00); downwelling par at surface optional ↔ downwelling par at surface optional (1.00),Match,INTEGRATED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
9,Data Schema Mismatch,B.output,Loose,B.output ↔ A.input (≥1),sea surface temperature sst; sea surface salinity sss; ocean surface currents u_ocean; v_ocean; sea surface height ssh; sea ice concentration sic; sea ice thickness sith,sea surface temperature sst; sea surface salinity sss optional; sea ice concentration sic; sea ice thickness sith optional; ocean surface currents u_ocean; v_ocean; sea surface height ssh optional; ocean lower-boundary; sea-ice fields from ncom1.3 provided via the canesm2 internal coupler when running in coupled mode; prescribed sst / sic fields when run in atmosphere-only mode.,,sea surface temperature sst ↔ sea surface temperature sst (1.00); sea surface salinity sss ↔ sea surface salinity sss optional (0.90); ocean surface currents u_ocean ↔ ocean surface currents u_ocean (1.00); v_ocean ↔ v_ocean (1.00); sea surface height ssh ↔ sea surface height ssh optional (0.90); sea ice concentration sic ↔ sea ice concentration sic (1.00); sea ice thickness sith ↔ sea ice thickness sith optional (0.90),Match,INTEGRATED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
9,Data Synchronization,data_synchronization,Loose,Pattern-graded requirement,"loose, coupler-mediated exchange at discrete coupling steps, atmosphere, ocean advance independently between coupling calls but share fluxes, surface state via synchronous coupler barriers.","loose, coupler-mediated synchronization, ocean receives atmospheric fluxes, returns surface state at each coupling barrier, fields are remapped between atmospheric, oceanic grids.","integrated but loose component coupling, atmosphere, ocean run on their own internal timesteps, with synchronous barrier-style coupler calls exchanging fluxes atm→ocn , surface state ocn→atm on hourly-daily coupling intervals.",Loose requires at least one declaration of synchronization.,Match,INTEGRATED,Synchronization Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
9,Dimensionality Mismatch,dimensionality,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),3d,3d,3d,A<->B token-sim=1.00 (>0 means aligned),Match,INTEGRATED,Dimensionality Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=1.00 (>0 means aligned),No adaptation required.,True
9,Distribution Version Mismatch,distribution_version,Loose,Pattern-graded similarity/equality,v4,v1.3,v2,A↔B token-sim=0.00 (> 0.00),Mismatch,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
9,Error Handling Mismatch,error_handling,Loose,Pattern-graded requirement,"internal stability checks cfl, divergence , coupler diagnostics for missing or nan fields, restart files for recovery from failed steps.","tracer bounds checks, cfl, stability diagnostics, restart capability, coupler aborts or warnings if flux or state fields contain nans or inconsistencies.","coupler, component-level checks for nans, cfl violations, flux imbalances, restart capability for long integrations, controlled aborts on coupling failures.",Both A and B or AB canonical required.,Match,INTEGRATED,Error-Handling Compatibility,RuntimeLevel,Computational,LLMAssisted,Match,,,True
9,Execution Constraint Mismatch,execution_constraints,Loose,Pattern-graded requirement,"coupling timestep aligned with ocean component e.g., hourly-6-hourly , conservative flux remapping, synchronized calendars, coupling intervals enforced by the canesm2 coupler.","consistent coupling timestep with canam4, conservative flux coupling, identical calendars, simulation periods, ocean advances on its own timestep between coupling calls.","flux coupling timestep synchronization between atmosphere, ocean, conservative remapping between atmospheric, oceanic grids, strict consistency of calendars, experiment timelines.",Loose requires at least one side (or AB) to declare this.,Match,INTEGRATED,Execution Ordering Compatibility,RuntimeLevel,Engineering,Deterministic,Match,Deterministic check: Loose requires at least one side (or AB) to declare this.,No adaptation required.,True
9,Execution Instruction Gap,execution_instructions,Loose,Require A or B,"configure experiment via canesm2 setup files, namelists, compile canam4 with mpi, netcdf support, run as the atmospheric component under the canesm2 coupled driver or in atmosphere-only mode with prescribed sst / sic .","run as the ocean component of canesm2 under the coupled driver, configuration, forcing supplied via canesm2 experiment setup scripts, namelists.",,At least one side must provide.,Match,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
9,File Format Mismatch,file_formats,Loose,Presence required,,,,Neither provides metadata.,Missing,INTEGRATED,Data Format Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Neither provides metadata.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
9,Hardware Resource Mismatch,hardware_specification_and_requirements,Loose,Pattern-graded similarity/equality,hpc cluster / supercomputing environment,hpc / supercomputing system required for long coupled runs,supercomputing clusters required for multi-decadal ensemble simulations,A↔B token-sim=0.25 (> 0.00),Match,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
9,Implementation Verification Gap,implementation_verification (A),Loose,Presence required,"evaluated using cmip protocols, canesm2 reference experiments; compared against reanalysis-derived surface fluxes, atmospheric fields",,,A provides metadata,Match,INTEGRATED,(auxiliary) Implementation Verification Gap / implementation_verification (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides metadata,No adaptation required.,False
9,Implementation Verification Gap,implementation_verification (B),Loose,Presence required,"validated within canesm2 earth system simulations, long control runs; compared with reanalysis ocean datasets, climatologies",,,B provides metadata,Match,INTEGRATED,(auxiliary) Implementation Verification Gap / implementation_verification (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides metadata,No adaptation required.,False
9,Landing Page Gap,landing_page (A),Loose,Presence required,"https, / / climate-modelling.canada.ca / climatemodels / canesm2 /",,,A provides landing page,Match,INTEGRATED,(auxiliary) Landing Page Gap / landing_page (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides landing page,No adaptation required.,False
9,Landing Page Gap,landing_page (B),Loose,Presence required,"https, / / climate-modelling.canada.ca /",,,B provides landing page,Match,INTEGRATED,(auxiliary) Landing Page Gap / landing_page (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides landing page,No adaptation required.,False
9,Latency Expectation Mismatch,latency_expectations,Loose,Pattern-graded requirement,"flux, state exchange each coupling step via coupler, low to moderate latency mpi-based communication.","exchange each coupling step via internal coupler, mpi-based, low latency relative to model timestep.",low-latency mpi-based coupler exchange at each coupling step,Loose requires at least one side (or AB) to declare this.,Match,INTEGRATED,Latency Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
9,License Incompatibility,license,Loose,Pattern-graded requirement,institutional cccma / environment canada,institutional cccma / ncar as embedded in canesm2,,A↔B token-sim=0.29 (> 0.00),Match,INTEGRATED,License Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
9,Operating Environment Mismatch,operating_system,Loose,Declared operating systems must overlap,,,,Operating system not declared on one or both sides.,Missing,INTEGRATED,Operating Environment Compatibility,RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: Operating system not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
9,Parallel Execution Incompatibility,parallel_execution,Loose,Pattern-graded requirement,true,true,true,Loose requires at least one side (or AB) to declare this.,Match,INTEGRATED,Execution Constraint Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
9,Programming Language Incompatibility,programming_language,Loose,Pattern-graded similarity/equality,fortran,fortran,fortran,A↔B token-sim=1.00 (> 0.00),Match,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
9,Semantic Mismatch,Assumptions,Loose,Coverage threshold ≥ 0.50,"hydrostatic balance in the dynamical core; spherical harmonics basis for the spectral core; radiative forcing from prescribed or interactive greenhouse gases, aerosols; surface lower boundary provided by an ogcm ncom1.3 or prescribed sst / sic","boussinesq, hydrostatic approximations; no explicit tides or coastal fine-scale processes in standard global configurations; bulk formulae for air-sea fluxes received from atmosphere via coupler","hydrostatic atmosphere, ocean components; flux-based coupling between agcm, ogcm at fixed coupling timesteps; aerosol perturbations influence radiative transfer, cloud microphysics in the atmosphere; ocean, atmosphere share a common calendar, coupling period","A→AB:0.15 (covered: hydrostatic, ogcm, radiative) | B→AB:0.10 (covered: atmosphere, hydrostatic) | A∪B→AB:0.20 (covered: atmosphere, hydrostatic, ogcm, radiative) | uncovered_AB: aerosol, agcm, based, between, calendar, cloud, common, coupling, fixed, influence, microphysics, period, perturbations, share, timesteps, transfer",Mismatch,INTEGRATED,Assumption Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
9,Semantic Mismatch,Description,Loose,Coverage threshold ≥ 0.50,"spectral atmospheric general circulation model used as the atmospheric component of the canesm2 earth system model. simulates global atmospheric dynamics, radiation, cloud microphysics, boundary-layer processes, exchanges surface fluxes, lower-boundary fields with the ocean model ncom1.3 via the canesm2 internal coupler.; fortran compiler, mpi, netcdf, canesm2 internal coupler infrastructure; ocean lower-boundary, sea-ice fields from ncom1.3 provided via the canesm2 internal coupler when running in coupled mode, prescribed sst / sic fields when run in atmosphere-only mode.","three-dimensional ocean general circulation model simulating currents, temperature, salinity, mixing, sea ice in the canesm2 framework. acts as the ocean component coupled to canam4 via the internal canesm2 coupler, receiving atmospheric surface forcing, returning sea surface state, sea-ice fields.; compiled as part of canesm2 with mpi, netcdf, internal coupler support; atmospheric surface forcing from canam4 exchanged via the canesm2 internal coupler, including momentum, heat, freshwater fluxes, related surface fields.; atmospheric surface fluxes, pressure forcing for ocean surface boundary conditions via canesm2 coupler","the canadian earth system model version 2 canesm2 integrates the canam4 atmospheric model with the ncom1.3 ocean model via an internal coupler. the coupled system simulates global climate dynamics, including the surface response to stratospheric aerosol changes, by exchanging fluxes, state variables between the atmosphere, ocean components on synchronized coupling intervals.; ncom1.3, canam4 components, canesm2 coupler, netcdf, mpi; external forcing datasets ghgs, aerosols, solar, land use , initialization fields for atmosphere, ocean, internal two-way flux, state exchange between canam4, ncom1.3 via coupler.","A→AB:0.35 (covered: atmosphere, atmospheric, canesm2, coupler, dynamics, earth, global, internal, mpi, ncom1, netcdf, simulates, system, via) | B→AB:0.28 (covered: atmospheric, canam4, canesm2, coupler, forcing, including, internal, mpi, netcdf, state, via) | A∪B→AB:0.45 (covered: atmosphere, atmospheric, canam4, canesm2, coupler, dynamics, earth, forcing, global, including, internal, mpi, ncom1, netcdf, simulates, state, system, via) | uncovered_AB: aerosol, aerosols, between, canadian, changes, climate, coupling, exchanging, external, ghgs, initialization, integrates, intervals, land, response, solar, stratospheric, synchronized, two, use, version, way",Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Description,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.35 (covered: atmosphere, atmospheric, canesm2, coupler, dynamics, earth, global, internal, mpi, ncom1, netcdf, simulates, system, via) | B→AB:0.28 (covered: atmospheric, canam4, canesm2, coupler, forcing, including, internal, mpi, netcdf, state, via) | A∪B→AB:0.45 (covered: atmosphere, atmospheric, canam4, canesm2, coupler, dynamics, earth, forcing, global, including, internal, mpi, ncom1, netcdf, simulates, state, system, via) | uncovered_AB: aerosol, aerosols, between, canadian, changes, climate, coupling, exchanging, external, ghgs, initialization, integrates, intervals, land, response, solar, stratospheric, synchronized, two, use, version, way",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
9,Semantic Mismatch,Keywords,Loose,Coverage threshold ≥ 0.50,atmospheric model; spectral gcm; radiation; cloud processes; climate modeling; canesm2,ocean model; ogcm; climate model; canesm2; marine processes,earth system model; climate modeling; atmosphere-ocean coupling; stratospheric aerosols; surface temperature; canesm2,"A→AB:0.30 (covered: canesm2, climate, modeling) | B→AB:0.20 (covered: canesm2, climate) | A∪B→AB:0.30 (covered: canesm2, climate, modeling) | uncovered_AB: aerosols, atmosphere, coupling, earth, stratospheric, system, temperature",Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Keywords,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.30 (covered: canesm2, climate, modeling) | B→AB:0.20 (covered: canesm2, climate) | A∪B→AB:0.30 (covered: canesm2, climate, modeling) | uncovered_AB: aerosols, atmosphere, coupling, earth, stratospheric, system, temperature",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
9,Semantic Mismatch,Model Type,Loose,Coverage threshold ≥ 0.50,mechanistic,mechanistic,mechanistic,A→AB:1.00 (covered: mechanistic) | B→AB:1.00 (covered: mechanistic) | A∪B→AB:1.00 (covered: mechanistic) | uncovered_AB: —,Match,INTEGRATED,(auxiliary) Semantic Mismatch / Model Type,PatternAgnostic,Domain,Deterministic,Match,Deterministic check: A→AB:1.00 (covered: mechanistic) | B→AB:1.00 (covered: mechanistic) | A∪B→AB:1.00 (covered: mechanistic) | uncovered_AB: —,No adaptation required.,False
9,Semantic Mismatch,Model Version,Loose,A or B must equal AB exactly,v4,v1.3; v4,v2,A==AB:×; B==AB:×,Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Model Version,PatternAgnostic,Domain,Deterministic,Mismatch,Deterministic check: A==AB:×; B==AB:×,Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
9,Semantic Mismatch,Purpose & Pattern,Loose,Coverage threshold ≥ 0.50,"simulate atmospheric circulation, energy-moisture balance in an earth system framework; spectral dynamical core with parameterized physics, loose atmosphere-ocean coupling via coupler","simulate large-scale oceanic processes, storage of heat, freshwater in coupled climate modeling; grid-based ocean gcm with vertical mixing schemes, loose coupling to atmosphere via coupler","simulate climate response to internal variability, external forcings in a coupled aogcm framework; integrated atmosphere-ocean coupling via internal coupler with loose component integration; loose","A→AB:0.40 (covered: atmosphere, coupler, coupling, loose, simulate, via) | B→AB:0.47 (covered: atmosphere, climate, coupler, coupling, loose, simulate, via) | A∪B→AB:0.47 (covered: atmosphere, climate, coupler, coupling, loose, simulate, via) | uncovered_AB: aogcm, external, forcings, integrated, integration, internal, response, variability",Mismatch,INTEGRATED,Purpose Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
9,Semantic Mismatch,Scope,Loose,Coverage threshold ≥ 0.50,"global atmospheric dynamics, climate",global ocean circulation,global coupled atmosphere-ocean climate system,"A→AB:0.50 (covered: climate, global) | B→AB:0.25 (covered: global) | A∪B→AB:0.50 (covered: climate, global) | uncovered_AB: atmosphere, system",Match,INTEGRATED,Scope Compatibility,PatternAgnostic,Domain,LLMAssisted,Match,,,True
9,Semantic Mismatch,Title,Loose,Coverage threshold ≥ 0.50,"canadian atmospheric model version 4 canam4; fyfe, j.c.","ncar community ocean model version 1.3 ncom1.3; fyfe, j.c.","integrated canesm2 climate modeling system; fyfe, j.c.","A→AB:0.17 (covered: fyfe) | B→AB:0.17 (covered: fyfe) | A∪B→AB:0.17 (covered: fyfe) | uncovered_AB: canesm2, climate, integrated, modeling, system",Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Title,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.17 (covered: fyfe) | B→AB:0.17 (covered: fyfe) | A∪B→AB:0.17 (covered: fyfe) | uncovered_AB: canesm2, climate, integrated, modeling, system",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
9,Software Environment Mismatch,software_specification_and_requirements,Loose,Pattern-graded similarity/equality,"fortran compiler, mpi, netcdf, canesm2 internal coupler infrastructure","compiled as part of canesm2 with mpi, netcdf, internal coupler support","ncom1.3, canam4 components, canesm2 coupler, netcdf, mpi",A↔B token-sim=0.45 (> 0.00),Match,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
9,Source Code Availability Gap,availability_of_source_code (A),Loose,Presence required,,,,A provides metadata,Missing,INTEGRATED,(auxiliary) Source Code Availability Gap / availability_of_source_code (A),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: A provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
9,Source Code Availability Gap,availability_of_source_code (B),Loose,Optional at this pattern,,,,Optional.,Match,INTEGRATED,(auxiliary) Source Code Availability Gap / availability_of_source_code (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: Optional.,No adaptation required.,False
9,Spatial Coverage Mismatch,spatial_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),global atmosphere,global ocean,global,A<->B token-sim=0.50 (>0 means aligned),Match,INTEGRATED,(auxiliary) Spatial Coverage Mismatch / spatial_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.50 (>0 means aligned),No adaptation required.,False
9,Spatial Resolution Mismatch,spatial_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),t63 ~2.8° × 2.8°,"1.4° × 1.4°, 40 vertical levels","atmosphere, t63 ~2.8° , ocean, ~1.4° × 1.4°",A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Mismatch,INTEGRATED,Spatial Resolution Compatibility,InformationLevel,Information,Deterministic,Mismatch,Deterministic check: A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Regrid/aggregate the exchanged variable to the spatial resolution required by the receiving model.,True
9,Temporal Coverage Mismatch,temporal_extent_coverage,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),multi-decadal climate integrations,multi-decadal climate integrations,multi-decadal to centennial integrations,A<->B token-sim=1.00 (>0 means aligned),Match,INTEGRATED,(auxiliary) Temporal Coverage Mismatch / temporal_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=1.00 (>0 means aligned),No adaptation required.,False
9,Temporal Resolution Mismatch,time_steps_temporal_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),30 min - 1 hr,hourly to daily model time steps,"30 min atmosphere to daily coupling, diagnostics",A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Mismatch,INTEGRATED,Temporal Resolution Compatibility,InformationLevel,Information,Deterministic,Mismatch,Deterministic check: A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Resample the exchanged variable to the temporal resolution required by the receiving model.,True
9,Unit Mismatch,A.output(10 m wind u10) -> B.input(10 m wind u10),Loose,Units must be equal or known-equivalent,W m⁻²,W m⁻²,,'W m⁻²' ~ 'W m⁻²' (equivalent).,Match,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: 'W m⁻²' ~ 'W m⁻²' (equivalent).,No adaptation required.,True
9,Unit Mismatch,A.output(downwelling par at surface optional) -> B.input(downwelling par at surface optional),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
9,Unit Mismatch,A.output(evaporation rate e) -> B.input(evaporation rate e),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
9,Unit Mismatch,A.output(freshwater flux p_minus_e) -> B.input(freshwater flux p_minus_e),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
9,Unit Mismatch,A.output(latent heat flux q_lat) -> B.input(latent heat flux q_lat),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
9,Unit Mismatch,A.output(mean sea level pressure mslp) -> B.input(mean sea level pressure mslp),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
9,Unit Mismatch,A.output(net longwave radiation at surface lw_down) -> B.input(net longwave radiation at surface lw_down),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
9,Unit Mismatch,A.output(net shortwave radiation at surface sw_down) -> B.input(net shortwave radiation at surface sw_down),Loose,Units must be equal or known-equivalent,hPa,hPa,,'hPa' ~ 'hPa' (equivalent).,Match,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: 'hPa' ~ 'hPa' (equivalent).,No adaptation required.,True
9,Unit Mismatch,A.output(precipitation rate p) -> B.input(precipitation rate p),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
9,Unit Mismatch,A.output(runoff flux r optional) -> B.input(runoff flux r optional),Loose,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
