group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
10,Dimensionality Mismatch,dimensionality,Embedded,Common exchanged variables align semantically (or a declared conversion bridges them),"3d longitude, latitude, depth","3d longitude, latitude, depth","3d longitude, latitude, depth",A<->B token-sim=1.00 (>0 means aligned),Match,INTENDED,Dimensionality Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=1.00 (>0 means aligned),No adaptation required.,True
10,Distribution Version Mismatch,distribution_version,Embedded,Exact equality required,3.0,2013.1,2013 embedded ofam3-wombat configuration,Not equal.,Mismatch,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
10,Error Handling Mismatch,error_handling,Embedded,Pattern-graded requirement,"runtime logging with cfl, instability checks, synchronous abort on failure, restart from the latest netcdf / binary restart file no automated recovery logic .","relies on shared runtime checks with ofam3, nans or unphysical tracer values are detected via diagnostics, with coupled job abortion, restart from a consistent netcdf / binary state if needed.",,"Embedded requires A, B, and AB error handling.",Missing,INTENDED,Error-Handling Compatibility,RuntimeLevel,Computational,LLMAssisted,Gap,,,True
10,Execution Constraint Mismatch,execution_constraints,Embedded,Pattern-graded requirement,"requires stable cfl conditions on a 1 / 10° grid, baroclinic timestep, embedded wombat calls must remain synchronous across all mpi ranks.","must run in lockstep with the host model on the same grid, timestep, with tracer advection, biogeochemical source-sink terms applied consistently across mpi ranks.",,"Embedded requires A, B, and AB to declare this.",Missing,INTENDED,Execution Ordering Compatibility,RuntimeLevel,Engineering,Deterministic,Gap,"Deterministic check: Embedded requires A, B, and AB to declare this.",Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
10,Execution Instruction Gap,execution_instructions,Embedded,Require both sides,"configure ofam3 / mom4p1 via namelist text files, compile with mpi, netcdf support, launch via mpirun on an hpc system, integrations are typically submitted as batch jobs with periodic netcdf history, restart output.","configure wombat parameters via namelists, compile as part of the coupled ofam3 executable, runs only within the host model’s time-stepping loop, is not used as a fully independent stand-alone model at 1 / 10° resolution.",,Both A and B must provide.,Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
10,File Format Mismatch,file_formats,Embedded,Exact equality required,netcdf,netcdf,netcdf,Equal.,Match,INTENDED,Data Format Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: Equal.,No adaptation required.,True
10,Hardware Resource Mismatch,hardware_specification_and_requirements,Embedded,Exact equality required,high-performance computing hpc environment required due to eddy-resolving 1 / 10° resolution.,"shares the hpc requirements of the host eddy-resolving circulation model e.g., ofam3 on a distributed-memory cluster .",,Not equal.,Mismatch,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
10,Implementation Verification Gap,implementation_verification (A),Embedded,Presence required,"peer-reviewed comparison with observed circulation, variability indices, biogeochemical fields when wombat is enabled in oke et al. 2013.; time series, climatologies compared against sst, sla products, transport estimates, other observational / reanalysis datasets as in oke et al. 2013.",,,A provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides metadata,No adaptation required.,False
10,Implementation Verification Gap,implementation_verification (B),Embedded,Presence required,"verified indirectly through the coupled ofam3-wombat experiments in oke et al. 2013 by reproducing observed biogeochemical, carbon-cycle patterns.; biogeochemical output compared against chlorophyll, nutrient, oxygen, co₂ flux datasets in the evaluation described by oke et al. 2013.",,,B provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides metadata,No adaptation required.,False
10,Landing Page Gap,landing_page (A),Embedded,Presence required,"http, / / www.bom.gov.au / oceanography / forecasts /",,,A provides landing page,Match,INTENDED,(auxiliary) Landing Page Gap / landing_page (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides landing page,No adaptation required.,False
10,Landing Page Gap,landing_page (B),Embedded,Presence required,"http, / / www.bom.gov.au / oceanography / forecasts /",,,B provides landing page,Match,INTENDED,(auxiliary) Landing Page Gap / landing_page (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides landing page,No adaptation required.,False
10,Latency Expectation Mismatch,latency_expectations,Embedded,Pattern-graded requirement,,,,"Embedded requires A, B, and AB to declare this.",Missing,INTENDED,Latency Compatibility,RuntimeLevel,Engineering,LLMAssisted,Gap,,,True
10,License Incompatibility,license,Embedded,Pattern-graded requirement,"research / institutional use csiro / bureau of meteorology, not an osi open-source license .",research / institutional use csiro / bureau of meteorology .,,Exact equality required at Embedded.,Mismatch,INTENDED,License Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
10,Operating Environment Mismatch,operating_system,Embedded,Declared operating systems must overlap,,,,Operating system not declared on one or both sides.,Missing,INTENDED,Operating Environment Compatibility,RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: Operating system not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
10,Parallel Execution Incompatibility,parallel_execution,Embedded,Pattern-graded requirement,true,true,true,Embedded requires synchronous/low-latency cues (as applicable).,Match,INTENDED,Execution Constraint Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
10,Programming Language Incompatibility,programming_language,Embedded,Exact equality required,native_c_cpp_fortran_family,native_c_cpp_fortran_family,native_c_cpp_fortran_family,Equal.,Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
10,Semantic Mismatch,Assumptions,Embedded,Coverage threshold ≥ 0.50,"ocean represented using z* vertical coordinate system on a 1 / 10° grid.; forced by 1.5° era-interim 3-hourly heat, freshwater, momentum fluxes.; surface temperature, salinity restored toward observed climatologies.; no explicit sea-ice model in the ofam3 configuration of oke et al. 2013.","ecosystem structure represented by a simple npzd-type framework.; stoichiometry is based on redfield-like elemental ratios.; phytoplankton growth is limited by light, nutrients e.g., phosphate, iron , temperature.; air-sea gas exchange parameterized using wind speed, climatological sea-ice cover.","ofam3 provides the resolved 3d physical state velocity, temperature, salinity, mld .; wombat uses npzd-type equations with redfield-based stoichiometry, simple ecosystem structure.; air-sea gas exchange is parameterized using winds, climatological ice cover.; coupled system shares the same 1 / 10° grid, vertical coordinate, timestep.","A→AB:0.24 (covered: 10, coordinate, grid, ofam3, salinity, system, temperature, using, vertical) | B→AB:0.43 (covered: air, based, climatological, cover, ecosystem, gas, is, npzd, parameterized, redfield, simple, stoichiometry, structure, temperature, type, using) | A∪B→AB:0.62 (covered: 10, air, based, climatological, coordinate, cover, ecosystem, gas, grid, is, npzd, ofam3, parameterized, redfield, salinity, simple, stoichiometry, structure, system, temperature, type, using, vertical) | uncovered_AB: 3d, equations, mld, physical, provides, resolved, same, shares, state, timestep, uses, velocity, winds, wombat",Match,INTENDED,Assumption Compatibility,PatternAgnostic,Domain,LLMAssisted,Match,,,True
10,Semantic Mismatch,Description,Embedded,Coverage threshold ≥ 0.50,"ofam3 is a near-global, eddy-resolving ocean general circulation model based on mom4p1. it resolves mesoscale variability, large-scale circulation, can run with wombat embedded for biogeochemistry. the published configuration uses z* coordinates, eddy-resolving 1 / 10° horizontal resolution, 51 vertical levels with 5-10 m spacing in the upper 200 m, forced by 3-hourly era-interim surface fluxes.; model grid, vertical resolution, viscosity, mixing scheme, surface restoring strengths, forcing options for the ofam3 configuration described in oke et al. 2013.; 3-hourly era-interim surface heat, freshwater, momentum fluxes plus monthly climatological sst, sss fields used for surface restoring, when coupled, also receives atmospheric co₂, other fields required by embedded wombat.","wombat is a three-dimensional npzd-type ocean biogeochemistry module that simulates nutrients, phytoplankton, zooplankton, detritus, related carbon, oxygen cycles. in oke et al. 2013 it is embedded in ofam3 to represent large-scale biogeochemical cycling, ecosystem variability.; ecosystem constants uptake rates, remineralization rates, stoichiometric ratios, temperature functions , gas-exchange parameters used in the embedded ofam3-wombat configuration.; receives the evolving 3d physical fields, external forcing terms nutrient deposition, atmospheric co₂ from ofam3 at each timestep via embedded calls.","an embedded 3d coupled system where the ofam3 eddy-resolving ocean circulation model calls the wombat npzd-type biogeochemical module in-memory at each timestep. the configuration described in oke et al. 2013 uses a 1 / 10° z*-coordinate grid from 75°s to 75°n to simulate mesoscale dynamics, large-scale biogeochemical cycling.","A→AB:0.53 (covered: 10, 2013, al, circulation, configuration, described, eddy, embedded, et, grid, large, mesoscale, ofam3, oke, resolving, scale, uses, wombat) | B→AB:0.56 (covered: 2013, 3d, al, biogeochemical, calls, configuration, cycling, each, embedded, et, large, module, npzd, ofam3, oke, scale, timestep, type, wombat) | A∪B→AB:0.79 (covered: 10, 2013, 3d, al, biogeochemical, calls, circulation, configuration, cycling, described, each, eddy, embedded, et, grid, large, mesoscale, module, npzd, ofam3, oke, resolving, scale, timestep, type, uses, wombat) | uncovered_AB: 75, coordinate, dynamics, memory, simulate, system, where",Match,INTENDED,(auxiliary) Semantic Mismatch / Description,PatternAgnostic,Domain,Deterministic,Match,"Deterministic check: A→AB:0.53 (covered: 10, 2013, al, circulation, configuration, described, eddy, embedded, et, grid, large, mesoscale, ofam3, oke, resolving, scale, uses, wombat) | B→AB:0.56 (covered: 2013, 3d, al, biogeochemical, calls, configuration, cycling, each, embedded, et, large, module, npzd, ofam3, oke, scale, timestep, type, wombat) | A∪B→AB:0.79 (covered: 10, 2013, 3d, al, biogeochemical, calls, circulation, configuration, cycling, described, each, eddy, embedded, et, grid, large, mesoscale, module, npzd, ofam3, oke, resolving, scale, timestep, type, uses, wombat) | uncovered_AB: 75, coordinate, dynamics, memory, simulate, system, where",No adaptation required.,False
10,Semantic Mismatch,Keywords,Embedded,Coverage threshold ≥ 0.50,ocean circulation; eddy-resolving; climate modeling; biogeochemistry; ocean forecasting; mesoscale variability,biogeochemistry; npzd model; carbon cycle; nutrient cycling; phytoplankton; ocean ecosystems,ocean circulation; biogeochemistry; npzd model; eddy-resolving; carbon cycle; embedded coupling,"A→AB:0.44 (covered: biogeochemistry, circulation, eddy, resolving) | B→AB:0.44 (covered: biogeochemistry, carbon, cycle, npzd) | A∪B→AB:0.78 (covered: biogeochemistry, carbon, circulation, cycle, eddy, npzd, resolving) | uncovered_AB: coupling, embedded",Match,INTENDED,(auxiliary) Semantic Mismatch / Keywords,PatternAgnostic,Domain,Deterministic,Match,"Deterministic check: A→AB:0.44 (covered: biogeochemistry, circulation, eddy, resolving) | B→AB:0.44 (covered: biogeochemistry, carbon, cycle, npzd) | A∪B→AB:0.78 (covered: biogeochemistry, carbon, circulation, cycle, eddy, npzd, resolving) | uncovered_AB: coupling, embedded",No adaptation required.,False
10,Semantic Mismatch,Model Type,Embedded,Coverage threshold ≥ 0.50,"mechanistic, process-based general circulation model gcm",process-based biogeochemical cycling model npzd-type,mechanistic embedded physical-biogeochemical coupled system,"A→AB:0.20 (covered: mechanistic) | B→AB:0.20 (covered: biogeochemical) | A∪B→AB:0.40 (covered: biogeochemical, mechanistic) | uncovered_AB: embedded, physical, system",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Model Type,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.20 (covered: mechanistic) | B→AB:0.20 (covered: biogeochemical) | A∪B→AB:0.40 (covered: biogeochemical, mechanistic) | uncovered_AB: embedded, physical, system",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
10,Semantic Mismatch,Model Version,Embedded,A or B must equal AB exactly,3.0; 2009; v1.1,2013.1; 2008; 2011,ofam3 v3.0 + wombat 2013.1; 2013,A==AB:×; B==AB:×,Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Model Version,PatternAgnostic,Domain,Deterministic,Mismatch,Deterministic check: A==AB:×; B==AB:×,Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
10,Semantic Mismatch,Purpose & Pattern,Embedded,Coverage threshold ≥ 0.50,"hindcast, forecast upper-ocean circulation, mesoscale eddies, physical drivers of biogeochemical variability.; embedded physical core that can call wombat biogeochemistry in-memory at each timestep when enabled.","quantify nutrient, carbon cycling, chlorophyll distributions, ecosystem variability when embedded in a 3d ocean circulation model.; embedded biogeochemical module called in-memory from the host circulation model ofam3 at each timestep.","quantify physical-biogeochemical interactions, including nutrient, carbon cycling, chlorophyll distributions, ecosystem variability, in an eddy-resolving near-global ocean configuration.; embedded coupling, wombat is called directly from ofam3’s time-stepping loop in lockstep with physical integration.; embedded","A→AB:0.17 (covered: biogeochemical, embedded, physical, variability, wombat) | B→AB:0.41 (covered: biogeochemical, called, carbon, chlorophyll, cycling, distributions, ecosystem, embedded, nutrient, ofam3, quantify, variability) | A∪B→AB:0.48 (covered: biogeochemical, called, carbon, chlorophyll, cycling, distributions, ecosystem, embedded, nutrient, ofam3, physical, quantify, variability, wombat) | uncovered_AB: configuration, coupling, directly, eddy, global, including, integration, interactions, is, lockstep, loop, near, resolving, stepping, time",Mismatch,INTENDED,Purpose Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
10,Semantic Mismatch,Scope,Embedded,Coverage threshold ≥ 0.50,"simulation of physical ocean dynamics, optionally embedded biogeochemical processes at near-global scale","simulation of nutrient cycles, primary production, biogeochemical tracers in a global / near-global ocean context",near-global ocean circulation with embedded npzd-type biogeochemistry,"A→AB:0.43 (covered: embedded, global, near) | B→AB:0.29 (covered: global, near) | A∪B→AB:0.43 (covered: embedded, global, near) | uncovered_AB: biogeochemistry, circulation, npzd, type",Mismatch,INTENDED,Scope Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
10,Semantic Mismatch,Title,Embedded,Coverage threshold ≥ 0.50,"ofam3, ocean forecasting australian model, version 3; ofam3_config_parameters","wombat, whole ocean model of biogeochemistry, trophic-dynamics; wombat_config_parameters",embedded ofam3-wombat coupled ocean-biogeochemistry model; ofam3_wombat_coupling_parameters; oke et al.,"A→AB:0.22 (covered: ofam3, parameters) | B→AB:0.33 (covered: biogeochemistry, parameters, wombat) | A∪B→AB:0.44 (covered: biogeochemistry, ofam3, parameters, wombat) | uncovered_AB: al, coupling, embedded, et, oke",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Title,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.22 (covered: ofam3, parameters) | B→AB:0.33 (covered: biogeochemistry, parameters, wombat) | A∪B→AB:0.44 (covered: biogeochemistry, ofam3, parameters, wombat) | uncovered_AB: al, coupling, embedded, et, oke",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
10,Software Environment Mismatch,software_specification_and_requirements,Embedded,Exact equality required,"fortran compiler with c_abi toolchain, mpi for distributed-memory parallelism, netcdf4_family e.g., netcdf4 / nco for i / o, batch scheduler on an hpc system.; surface heat, freshwater, momentum fluxes 3-hourly 1.5° fields; satellite altimetry for sla validation, mean sea level reference","requires compilation, embedding within ofam3 mom4p1-based using a fortran compiler with c_abi, mpi for parallel execution, netcdf4_family i / o through the host model.; chlorophyll-a products for large-scale validation; dust / iron forcing fields for nutrient limitation experiments",,Not equal.,Mismatch,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
10,Source Code Availability Gap,availability_of_source_code (A),Embedded,Presence required,,,,A provides metadata,Missing,INTENDED,(auxiliary) Source Code Availability Gap / availability_of_source_code (A),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: A provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
10,Source Code Availability Gap,availability_of_source_code (B),Embedded,Presence required,,,,B provides metadata,Missing,INTENDED,(auxiliary) Source Code Availability Gap / availability_of_source_code (B),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: B provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
10,Spatial Coverage Mismatch,spatial_extent_coverage,Embedded,Common exchanged variables align semantically (or a declared conversion bridges them),"near-global ocean 75°s-75°n, all longitudes","same as the host circulation model ofam3 near-global domain, 75°s-75°n .","near-global ocean 75°s-75°n, all longitudes",A<->B token-sim=0.22 (>0 means aligned),Match,INTENDED,(auxiliary) Spatial Coverage Mismatch / spatial_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.22 (>0 means aligned),No adaptation required.,False
10,Spatial Resolution Mismatch,spatial_resolution,Embedded,Common exchanged variables align semantically (or a declared conversion bridges them),"1 / 10° horizontal, 5 m vertical at the surface increasing to 10 m by 200 m depth, thicker layers below","inherits 1 / 10° horizontal grid, z* vertical coordinate of ofam3.","1 / 10° horizontal, 51 vertical levels with 5-10 m spacing in upper 200 m",A<->B token-sim=0.21 (>0 means aligned),Match,INTENDED,Spatial Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.21 (>0 means aligned),No adaptation required.,True
10,Temporal Coverage Mismatch,temporal_extent_coverage,Embedded,Common exchanged variables align semantically (or a declared conversion bridges them),"multi-decadal integrations 32-year experiment, 14-year spin-up + 18-year analysis period","multi-decadal integrations e.g., 32-year experiment in oke et al. 2013","multi-decadal integrations 32-year experiment, 18-year coupled analysis period",A<->B token-sim=0.31 (>0 means aligned),Match,INTENDED,(auxiliary) Temporal Coverage Mismatch / temporal_extent_coverage,RuntimeLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.31 (>0 means aligned),No adaptation required.,False
10,Temporal Resolution Mismatch,time_steps_temporal_resolution,Embedded,Common exchanged variables align semantically (or a declared conversion bridges them),"model timestep minutes, typical diagnostics daily to monthly","updated every host-model timestep, diagnostics daily to monthly","physical timesteps minutes, biogeochemistry updated every physical step, diagnostics daily to monthly",A<->B token-sim=0.44 (>0 means aligned),Match,INTENDED,Temporal Resolution Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=0.44 (>0 means aligned),No adaptation required.,True
10,Unit Mismatch,A.output(mixed layer depth) -> B.input(mixed_layer_depth),Embedded,Both sides must declare a unit for the exchanged variable,Sv,,,Unit not declared on one or both sides.,Missing,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
10,Unit Mismatch,A.output(salinity) -> B.input(salinity_profile),Embedded,Both sides must declare a unit for the exchanged variable,m,,,Unit not declared on one or both sides.,Missing,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
