group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
2,Semantic Mismatch,Assumptions,Loose,Coverage vs AB,"models may use ssa, sia, hybrid, or full-stokes formulations; fixed bedrock geometry, accumulation / precipitation fields; prescribed basal friction law, ice rheology from protocol; synthetic idealized ice-shelf configuration","ice draft geometry supplied externally from mismip+; no atmospheric or sea-ice processes; far-field temperature / salinity restoring; idealized cavity, open-ocean boundary",,AB value missing.,Missing,INTENDED,Assumption Compatibility,PatternAgnostic,Domain,LLMAssisted,Gap,,,True
2,Semantic Mismatch,Description,Loose,Coverage threshold ≥ 0.50,"idealized benchmark experiments to evaluate grounding-line migration, buttressing, ice-shelf response under perturbed sub-shelf melt rates. mismip+ defines a standard idealized domain, bedrock geometry, friction laws, melt-rate forcing designed to isolate grounding-line physics, compare performance across ice-sheet models. used as the ice component receiving ocean-driven melt from isomip+, producing updated ice geometry for coupled misomip experiments.; weertman-type power-law sliding; sub-shelf melt-rate fields from isomip+; topography, ice rheology, sliding laws, bed parameters; sub-shelf melt rates used as forcing","ocean-only benchmark experiments simulating sub-shelf ocean circulation, thermodynamics, melt beneath idealized ice shelves. isomip+ provides sub-shelf melt-rate fields that drive mismip+ ice-sheet models, are used as the ocean component of coupled misomip configurations.; ice geometry from mismip+ runs; thermodynamics, drag, eos coefficients, restoring fields; ice geometry for ocean cavity model","a coupled wave-ocean modeling system integrating nemo ocean general circulation model , ecwam spectral wave model to account for surface wave effects in ocean dynamics. in the breivik et al. 2015 configuration, ecwam provides sea-state dependent surface stress, stokes drift, turbulent kinetic energy tke flux from breaking waves to nemo, which in turn updates upper-ocean temperature, currents, mixed layer depth. the system can be run in ocean-only forced mode nemo forced by ecwam fields derived from era-interim or as part of a fully coupled ifs-ecwam-nemo configuration.","A→AB:0.00 (covered: —) | B→AB:0.06 (covered: circulation, only, provides) | A∪B→AB:0.06 (covered: circulation, only, provides) | uncovered_AB: 2015, account, al, be, breaking, breivik, can, configuration, currents, dependent, depth, derived, drift, dynamics, ecwam, effects, energy, era, et, forced, fully, general, ifs, integrating, interim, kinetic, layer, mixed, mode, modeling, nemo, part, run, spectral, state, stokes, stress, system, temperature, tke, turbulent, turn, updates, upper, wave, waves, which",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Description,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.00 (covered: —) | B→AB:0.06 (covered: circulation, only, provides) | A∪B→AB:0.06 (covered: circulation, only, provides) | uncovered_AB: 2015, account, al, be, breaking, breivik, can, configuration, currents, dependent, depth, derived, drift, dynamics, ecwam, effects, energy, era, et, forced, fully, general, ifs, integrating, interim, kinetic, layer, mixed, mode, modeling, nemo, part, run, spectral, state, stokes, stress, system, temperature, tke, turbulent, turn, updates, upper, wave, waves, which",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
2,Semantic Mismatch,Keywords,Loose,Coverage threshold ≥ 0.50,marine ice sheets; grounding line; ice shelves; ice dynamics; sea-level rise; intercomparison; grounding-line numerics,ice shelf; sub-shelf melt; ocean circulation; benchmarking; ocean cavity; marine ice sheet interaction,wave-ocean interaction; stokes drift; ocean mixing; coupled modeling; surface stress; tke injection; stokes-coriolis force,"A→AB:0.00 (covered: —) | B→AB:0.09 (covered: interaction) | A∪B→AB:0.09 (covered: interaction) | uncovered_AB: coriolis, drift, force, injection, mixing, modeling, stokes, stress, tke, wave",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Keywords,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.00 (covered: —) | B→AB:0.09 (covered: interaction) | A∪B→AB:0.09 (covered: interaction) | uncovered_AB: coriolis, drift, force, injection, mixing, modeling, stokes, stress, tke, wave",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
2,Semantic Mismatch,Model Version,Loose,A or B must equal AB exactly,2016.1,2016.1,nemo v3.4 + ecwam cy38r1; 2015; cy38r1; v3.4,A==AB:×; B==AB:×,Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Model Version,PatternAgnostic,Domain,Deterministic,Mismatch,Deterministic check: A==AB:×; B==AB:×,Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
2,Semantic Mismatch,Purpose & Pattern,Loose,Coverage threshold ≥ 0.50,"benchmark grounding-line behavior, sensitivity to ocean-induced melting; consumes sub-shelf melt-rate fields to update ice geometry","simulate sub-shelf melt rates using imposed ice draft & far-field conditions; consumes ice geometry fields, produces melt-rate fields","simulate realistic ocean dynamics including surface wave effects on mixing, momentum flux, upper-ocean structure; two-way earth-system coupling ifs-ecwam-nemo with direct flux forcing from the wave model to the ocean, indirect feedback from ocean currents, sst to the wave, atmospheric components.; loose","A→AB:0.00 (covered: —) | B→AB:0.04 (covered: simulate) | A∪B→AB:0.04 (covered: simulate) | uncovered_AB: atmospheric, coupling, currents, direct, dynamics, earth, ecwam, effects, feedback, forcing, ifs, including, indirect, loose, mixing, momentum, nemo, realistic, sst, structure, system, two, upper, wave, way",Mismatch,INTENDED,Purpose Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
2,Semantic Mismatch,Scope,Loose,Coverage threshold ≥ 0.50,idealized marine ice sheet experiments at decadal to millennial scales,idealized 3d ocean cavity experiments multi-decadal,"global, regional oceans with wave-affected surface layer dynamics","A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: affected, dynamics, global, layer, oceans, regional, wave",Mismatch,INTENDED,Scope Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
2,Semantic Mismatch,Title,Loose,Coverage threshold ≥ 0.50,"mismip+, marine ice sheet model intercomparison project, phase 3; mismipplus_parameters; stephen l. cornford; xylar s. asay-davis","isomip+, ice shelf-ocean model intercomparison project, phase 2; isomipplus_parameters; paul r. holland; xylar s. asay-davis",coupled nemo-ecwam ocean-wave modeling system; coupling_params; øyvind breivik; jean-marc molines,"A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: breivik, coupling, ecwam, jean, marc, modeling, molines, nemo, params, system, wave, yvind",Mismatch,INTENDED,(auxiliary) Semantic Mismatch / Title,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: breivik, coupling, ecwam, jean, marc, modeling, molines, nemo, params, system, wave, yvind",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
2,Software Environment Mismatch,software_specification_and_requirements,Loose,Pattern-graded similarity/equality,ice-sheet model with grounding-line capability,ocean model with ice-shelf cavity physics,,A↔B token-sim=0.00 (> 0.00),Mismatch,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
2,Temporal Resolution Mismatch,time_steps_temporal_resolution,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),,,"ocean internal step ~1 h, wave step ~15 min, coupling interval ~3 h",One or both sides missing metadata.,Missing,INTENDED,Temporal Resolution Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: One or both sides missing metadata.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
2,Unit Mismatch,A.output(grounding_line_position) -> B.input(grounding_line_position),Loose,Both sides must declare a unit for the exchanged variable,m^3,,,Unit not declared on one or both sides.,Missing,INTENDED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
