group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
5,Semantic Mismatch,Description,Integrated,Coverage threshold ≥ 0.50,"a dynamic-thermodynamic sea-ice model with multilayer thermodynamics 1 snow + 2 ice layers , viscous-plastic vp rheology. includes thickness redistribution, prather advection, parameterized lead formation, closure. in orca2-lim it is compiled, integrated in-memory with opa 8.2, exchanging momentum, heat, freshwater fluxes synchronously every ocean timestep group.; opa-provided surface fields, fluxes in-memory; physical ocean state, fluxes","hydrostatic, boussinesq primitive-equation ogcm with free surface. uses a z-level grid, gent-mcwilliams isopycnal mixing, level-1.5 tke vertical mixing, double diffusion, a bottom boundary-layer scheme. in orca2-lim applications, opa, lim are compiled into a single integrated executable with synchronous in-memory coupling.; sea-ice fields, ice-ocean fluxes from lim in-memory; sea-ice state, fluxes","a coupled lagoon modeling system integrating shyfem 3d finite-element hydrodynamics with wasp5 water-quality / ecological model . shyfem outputs hydrodynamics, salinity, temperature, transport fields that are mapped to wasp5 compartments through offline file-based exchange, enabling simulation of nutrient cycling, phytoplankton dynamics in the venice lagoon.","A→AB:0.00 (covered: —) | B→AB:0.03 (covered: are) | A∪B→AB:0.03 (covered: are) | uncovered_AB: 3d, based, compartments, cycling, dynamics, ecological, element, enabling, file, finite, hydrodynamics, integrating, lagoon, mapped, modeling, nutrient, offline, phytoplankton, quality, salinity, shyfem, simulation, system, temperature, that, through, transport, venice, wasp5, water",Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Description,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.00 (covered: —) | B→AB:0.03 (covered: are) | A∪B→AB:0.03 (covered: are) | uncovered_AB: 3d, based, compartments, cycling, dynamics, ecological, element, enabling, file, finite, hydrodynamics, integrating, lagoon, mapped, modeling, nutrient, offline, phytoplankton, quality, salinity, shyfem, simulation, system, temperature, that, through, transport, venice, wasp5, water",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
5,Semantic Mismatch,Keywords,Integrated,Coverage threshold ≥ 0.50,sea-ice dynamics; vp rheology; multilayer thermodynamics; lead formation; ridging; ice-ocean coupling; high-latitude processes,ogcm; ocean circulation; vertical mixing; free surface; gent-mcwilliams; tke closure; orca2 grid,coupled hydrodynamics-biogeochemistry; shyfem; wasp5; lagoon ecology; nutrient cycling; offline coupling,"A→AB:0.10 (covered: coupling) | B→AB:0.00 (covered: —) | A∪B→AB:0.10 (covered: coupling) | uncovered_AB: biogeochemistry, cycling, ecology, hydrodynamics, lagoon, nutrient, offline, shyfem, wasp5",Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Keywords,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.10 (covered: coupling) | B→AB:0.00 (covered: —) | A∪B→AB:0.10 (covered: coupling) | uncovered_AB: biogeochemistry, cycling, ecology, hydrodynamics, lagoon, nutrient, offline, shyfem, wasp5",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
5,Semantic Mismatch,Model Version,Integrated,A or B must equal AB exactly,dynamic-thermodynamic lim orca2-lim configuration; 8.2,8.2; dynamic-thermodynamic lim,1.0,A==AB:×; B==AB:×,Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Model Version,PatternAgnostic,Domain,Deterministic,Mismatch,Deterministic check: A==AB:×; B==AB:×,Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
5,Semantic Mismatch,Purpose & Pattern,Integrated,Coverage threshold ≥ 0.50,"simulate sea-ice drift, extent, thickness, ridging, thermodynamic evolution; vp continuum mechanics + multilayer thermodynamics with direct ocean-ice flux coupling","simulate large-scale ocean dynamics, stratification, circulation; z-level finite-difference ogcm with parameterized eddy mixing; integrated","simulate lagoon circulation, nutrient dynamics, water quality, phytoplankton; offline sequential coupling shyfem → wasp5; integrated","A→AB:0.14 (covered: coupling, simulate) | B→AB:0.29 (covered: circulation, dynamics, integrated, simulate) | A∪B→AB:0.36 (covered: circulation, coupling, dynamics, integrated, simulate) | uncovered_AB: lagoon, nutrient, offline, phytoplankton, quality, sequential, shyfem, wasp5, water",Mismatch,INTEGRATED,Purpose Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
5,Semantic Mismatch,Scope,Integrated,Coverage threshold ≥ 0.50,high-latitude global sea-ice cover arctic + antarctic,global ocean circulation,venice lagoon ecosystem,"A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: ecosystem, lagoon, venice",Mismatch,INTEGRATED,Scope Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
5,Semantic Mismatch,Title,Integrated,Coverage threshold ≥ 0.50,"lim, louvain-la-neuve sea-ice model; thierry fichefet; luis a. morales maqueda; ralph timmermann",opa 8.2 ocean general circulation model; gurvan madec; ralph timmermann,integrated shyfem-wasp5 hydrodynamic-water quality model venice lagoon; caterina solidoro; giuseppe umgiesser,"A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: caterina, giuseppe, hydrodynamic, integrated, lagoon, quality, shyfem, solidoro, umgiesser, venice, wasp5, water",Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Title,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: caterina, giuseppe, hydrodynamic, integrated, lagoon, quality, shyfem, solidoro, umgiesser, venice, wasp5, water",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
5,Software Environment Mismatch,software_specification_and_requirements,Integrated,Pattern-graded similarity/equality,"fortran compiler, netcdf4_family i / o, hdf5 backend, compiled in a shared executable with opa.","fortran compiler, mpi, netcdf4_family, hdf5, orca2 grid tools.","shyfem executable, wasp5 executable, grid compartmentization tools, netcdf4_family, csv utilities.","A↔B=0.36 (> 0.50), A↔AB=0.18 & B↔AB=0.27 (> 0.25)",Mismatch,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Mismatch,,,True
5,Source Code Availability Gap,availability_of_source_code (A),Integrated,Presence required,,,,A provides metadata,Missing,INTEGRATED,(auxiliary) Source Code Availability Gap / availability_of_source_code (A),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: A provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
5,Source Code Availability Gap,availability_of_source_code (B),Integrated,Presence required,,,,B provides metadata,Missing,INTEGRATED,(auxiliary) Source Code Availability Gap / availability_of_source_code (B),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: B provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
5,Spatial Coverage Mismatch,spatial_extent_coverage,Integrated,Common exchanged variables align semantically (or a declared conversion bridges them),global ocean sea-ice regions when coupled with opa,78°s-90°n orca2,venice lagoon,A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Mismatch,INTEGRATED,(auxiliary) Spatial Coverage Mismatch / spatial_extent_coverage,RuntimeLevel,Information,Deterministic,Mismatch,Deterministic check: A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
5,Temporal Resolution Mismatch,time_steps_temporal_resolution,Integrated,Common exchanged variables align semantically (or a declared conversion bridges them),"coupling every n ocean steps, diagnostics daily-monthly",≈96 min timestep,hourly-daily,A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Mismatch,INTEGRATED,Temporal Resolution Compatibility,InformationLevel,Information,Deterministic,Mismatch,Deterministic check: A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Resample the exchanged variable to the temporal resolution required by the receiving model.,True
5,Unit Mismatch,A.output(ice_concentration) -> B.input(ice_concentration),Integrated,Both sides must declare a unit for the exchanged variable,,%,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,A.output(ice_ocean_freshwater_flux) -> B.input(ice_ocean_freshwater_flux),Integrated,Both sides must declare a unit for the exchanged variable,,W m⁻²,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,A.output(ice_ocean_heat_flux) -> B.input(ice_ocean_heat_flux),Integrated,Both sides must declare a unit for the exchanged variable,,N m⁻²,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,A.output(ice_ocean_momentum_stress) -> B.input(ice_ocean_momentum_stress),Integrated,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,A.output(ice_thickness) -> B.input(ice_thickness),Integrated,Both sides must declare a unit for the exchanged variable,,m,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,A.output(snow_thickness) -> B.input(snow_thickness),Integrated,Both sides must declare a unit for the exchanged variable,,m/s,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,B.output(downwelling_longwave_radiation) -> A.input(downwelling_longwave_radiation),Integrated,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,B.output(downwelling_shortwave_radiation) -> A.input(downwelling_shortwave_radiation),Integrated,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,B.output(mixed_layer_depth) -> A.input(ocean_mixed_layer_depth),Integrated,Both sides must declare a unit for the exchanged variable,,W m⁻²,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,B.output(ocean_surface_currents_u) -> A.input(ocean_surface_currents_u),Integrated,Both sides must declare a unit for the exchanged variable,,m/s,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,B.output(ocean_surface_currents_v) -> A.input(ocean_surface_currents_u),Integrated,Both sides must declare a unit for the exchanged variable,,m/s,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,B.output(sea_surface_salinity) -> A.input(sea_surface_salinity),Integrated,Both sides must declare a unit for the exchanged variable,,PSU,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
5,Unit Mismatch,B.output(sea_surface_temperature) -> A.input(sea_surface_temperature),Integrated,Both sides must declare a unit for the exchanged variable,,°C,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
