group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
6,Semantic Mismatch,Scope,Embedded,Coverage threshold ≥ 0.50,continental to regional atmospheric modeling over lake districts,grid-point lake representation within a regional nwp / rcm,regional landscape systems with spatial heterogeneity,"A→AB:0.20 (covered: regional) | B→AB:0.20 (covered: regional) | A∪B→AB:0.20 (covered: regional) | uncovered_AB: heterogeneity, landscape, spatial, systems",Mismatch,INTEGRATED,Scope Compatibility,PatternAgnostic,Domain,LLMAssisted,Mismatch,,,True
6,Semantic Mismatch,Title,Embedded,Coverage threshold ≥ 0.50,"weather research, forecasting model arw core with embedded 1-d lake scheme; skamarock et al.","wrf embedded 1-d lake scheme lisss / clm4.5-derived; subin et al., xiao et al.","integrated agent-based land-use, ecosystem services model; dawn c. parker; c. jantz","A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: agent, based, dawn, ecosystem, integrated, jantz, land, parker, services, use",Mismatch,INTEGRATED,(auxiliary) Semantic Mismatch / Title,PatternAgnostic,Domain,Deterministic,Mismatch,"Deterministic check: A→AB:0.00 (covered: —) | B→AB:0.00 (covered: —) | A∪B→AB:0.00 (covered: —) | uncovered_AB: agent, based, dawn, ecosystem, integrated, jantz, land, parker, services, use",Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
6,Software Environment Mismatch,software_specification_and_requirements,Embedded,Presence required,,"built as part of wrf physics, no external coupler required at runtime.","requires an abm platform e.g., netlogo plus a scripting / analysis environment for es evaluation.",Only one side provides metadata.,Missing,INTEGRATED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Gap,,,True
6,Source Code Availability Gap,availability_of_source_code (A),Embedded,Presence required,,,,A provides metadata,Missing,INTEGRATED,(auxiliary) Source Code Availability Gap / availability_of_source_code (A),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: A provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
6,Source Code Availability Gap,availability_of_source_code (B),Embedded,Presence required,,,,B provides metadata,Missing,INTEGRATED,(auxiliary) Source Code Availability Gap / availability_of_source_code (B),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: B provides metadata,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
6,Spatial Resolution Mismatch,spatial_resolution,Embedded,Common exchanged variables align semantically (or a declared conversion bridges them),1-10 km horizontal with ~30-60 vertical atmospheric levels,"layered, ≥10 water layers, multiple snow / ice, sediment layers configurable",1 ha parcels,A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Mismatch,INTEGRATED,Spatial Resolution Compatibility,InformationLevel,Information,Deterministic,Mismatch,Deterministic check: A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Regrid/aggregate the exchanged variable to the spatial resolution required by the receiving model.,True
6,Temporal Coverage Mismatch,temporal_extent_coverage,Embedded,Common exchanged variables align semantically (or a declared conversion bridges them),event to multi-season,synchronous with host model integration,decadal-scale simulations,A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Mismatch,INTEGRATED,(auxiliary) Temporal Coverage Mismatch / temporal_extent_coverage,RuntimeLevel,Information,Deterministic,Mismatch,Deterministic check: A<->B token-sim=0.00 (not aligned) and no resampling/conversion policy is declared.,Introduce an explicit mediation/adaptation step to resolve this incompatibility before integration.,False
6,Unit Mismatch,A.output(air_temperature_2m) -> B.input(air_temperature_2m),Embedded,Units must be equal or known-equivalent,various,K,,'various' != 'K' and not in a known-equivalent class; conversion required.,Mismatch,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Mismatch,Deterministic check: 'various' != 'K' and not in a known-equivalent class; conversion required.,Apply a unit conversion between the declared source and target units before data exchange.,True
6,Unit Mismatch,A.output(downwelling_longwave_radiation) -> B.input(downwelling_longwave_radiation),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,A.output(downwelling_shortwave_radiation) -> B.input(downwelling_shortwave_radiation),Embedded,Both sides must declare a unit for the exchanged variable,,m,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,A.output(near_surface_air_density) -> B.input(near_surface_air_density),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,A.output(precipitation_rain_rate) -> B.input(precipitation_rain_rate),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,A.output(precipitation_snow_rate) -> B.input(precipitation_snow_rate),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,A.output(specific_humidity_2m) -> B.input(specific_humidity_2m),Embedded,Both sides must declare a unit for the exchanged variable,,kg kg^-1,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,A.output(surface_pressure) -> B.input(surface_pressure),Embedded,Both sides must declare a unit for the exchanged variable,,kg m^-2 s^-1,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,A.output(wind_u10) -> B.input(wind_u10),Embedded,Both sides must declare a unit for the exchanged variable,,Pa,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,A.output(wind_v10) -> B.input(wind_v10),Embedded,Both sides must declare a unit for the exchanged variable,,W m^-2,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,B.output(lake_snow_depth) -> A.input(lake_snow_depth),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,B.output(reflected_shortwave_radiation) -> A.input(reflected_shortwave_radiation),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,B.output(surface_evaporation_rate) -> A.input(surface_evaporation_rate),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,B.output(upward_latent_heat_flux) -> A.input(upward_latent_heat_flux),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,B.output(upward_longwave_radiation) -> A.input(upward_longwave_radiation),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
6,Unit Mismatch,B.output(upward_sensible_heat_flux) -> A.input(upward_sensible_heat_flux),Embedded,Both sides must declare a unit for the exchanged variable,,,,Unit not declared on one or both sides.,Missing,INTEGRATED,Unit Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Unit not declared on one or both sides.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
